Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,21,LAC,NBA,PF,1,0,14:39,4,6,0.667,0,0,NA,0,0,NA,2,5,5,0,0,0,0,8
2011-12,22,LAC,NBA,PF,1,1,31:26,9,12,0.75,1,2,0.5,3,6,0.5,3,8,3,2,0,1,3,22
2012-13,23,LAC,NBA,PF,1,1,27:24,9,11,0.818,0,0,NA,1,2,0.5,2,3,3,2,1,0,3,19
2013-14,24,LAC,NBA,PF,1,1,31:56,19,23,0.826,0,2,0,0,0,NA,4,6,1,2,0,2,4,38
2014-15,25,LAC,NBA,PF,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-19,29,DET,NBA,PF,1,0,19:41,4,8,0.5,2,4,0.5,0,0,NA,3,6,3,0,0,0,0,10
Career,NA,,NBA,,5,3,125,45,60,0.75,3,8,0.375,4,8,0.5,14,28,15,6,1,3,10,97
