,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2011-12,22,LAC,NBA,43:15,13,24,0,1,13,24,10,17,4,12,16,7,3,3,5,6,30,24.9
2012-13,23,LAC,NBA,34:29,9,18,0,0,9,18,6,7,3,8,10,5,0,2,4,6,21,13.7
2013-14,24,LAC,NBA,43:44,15,25,1,2,15,24,9,12,6,14,17,8,3,3,4,6,35,30.2
2014-15,25,LAC,NBA,46:43,13,25,1,1,13,24,10,14,6,17,19,13,4,4,7,6,34,27.3
2015-16,26,LAC,NBA,34:04,6,16,1,1,5,15,9,12,3,10,12,6,2,1,3,4,19,20.7
2016-17,27,LAC,NBA,42:41,11,21,2,3,10,19,6,6,1,6,7,3,1,1,6,2,26,17.7
2018-19,29,DET,NBA,30:33,10,24,4,7,8,17,5,5,3,4,7,6,2,0,4,6,27,20.5
Career,,,,46:43,15,25,4,7,15,24,10,17,6,17,19,13,4,4,7,6,35,30.2
6 Seasons,,LAC,NBA,46:43,15,25,2,3,15,24,10,17,6,17,19,13,4,4,7,6,35,30.2
1 Season,,DET,NBA,30:33,10,24,4,7,8,17,5,5,3,4,7,6,2,0,4,6,27,20.5
