,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,21,BRK,NBA,SF,29,615,,61%,27%,12%,,-3.0,+5.4,9,10,35,4,22,6,93,2,8
2016-17,22,BRK,NBA,SF,78,1761,,12%,35%,52%,1%,-5.3,+1.9,59,41,94,11,119,9,375,23,45
2017-18,23,BRK,NBA,SF,68,1920,,,52%,48%,,-3.7,+0.5,49,46,69,20,159,17,439,47,59
2018-19,24,BRK,NBA,SF,59,1234,,2%,46%,50%,2%,+0.4,+0.7,19,28,39,17,91,16,246,17,46
2019-20,25,TOR,NBA,SF,52,998,,5%,63%,32%,1%,+5.2,-2.5,24,16,41,5,61,15,235,13,25
Career,,,NBA,,286,6528,,10%,46%,43%,1%,-1.9,+0.9,160,141,278,57,452,63,1388,102,183
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BRK,NBA,,234,5530,,11%,43%,46%,1%,-3.2,+1.6,136,125,237,52,391,48,1153,89,158
1 season,,TOR,NBA,,52,998,,5%,63%,32%,1%,+5.2,-2.5,24,16,41,5,61,15,235,13,25
