,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,21,DAL,NBA,PG,48,489,100%,,,,,+7.6,+5.9,20,12,11,2,10,4,165,4,12
2014-15,22,NYK,NBA,PG,76,1865,100%,,,,,-11.5,-2.4,56,19,67,3,25,17,518,5,30
2015-16,23,BRK,NBA,PG,78,1751,100%,,,,,-9.5,-3.5,71,58,59,3,46,16,773,13,31
2017-18,25,BOS,NBA,PG,54,775,100%,,,,,+1.6,-2.6,15,14,19,0,13,11,233,1,16
Career,,,NBA,,256,4880,100%,,,,,-6.8,-2.0,162,103,156,8,94,48,1689,23,89
,,,,,,,,,,,,,,,,,,,,,,
1 season,,BRK,NBA,,78,1751,100%,,,,,-9.5,-3.5,71,58,59,3,46,16,773,13,31
1 season,,NYK,NBA,,76,1865,100%,,,,,-11.5,-2.4,56,19,67,3,25,17,518,5,30
1 season,,BOS,NBA,,54,775,100%,,,,,+1.6,-2.6,15,14,19,0,13,11,233,1,16
1 season,,DAL,NBA,,48,489,100%,,,,,+7.6,+5.9,20,12,11,2,10,4,165,4,12
