,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,20,CHI,NBA,59:26,12,25,0,1,12,25,12,12,4,10,11,11,3,2,7,6,36,30.4
2009-10,21,CHI,NBA,43:33,13,28,1,2,13,26,6,6,2,6,7,10,2,0,7,3,31,22.3
2010-11,22,CHI,NBA,48:30,16,32,4,9,12,29,19,21,5,7,8,12,4,3,8,5,44,37.2
2011-12,23,CHI,NBA,37:13,9,23,3,6,6,17,2,2,3,6,9,9,1,1,5,1,23,17.0
2014-15,26,CHI,NBA,48:13,12,26,5,9,9,23,9,10,3,7,9,10,3,1,8,4,34,29.4
2017-18,29,TOT,NBA,32:25,8,16,2,3,7,14,4,4,1,6,6,4,2,0,4,3,17,11.5
2017-18,29,MIN,NBA,32:25,8,16,2,3,7,14,4,4,1,6,6,4,2,0,4,3,17,11.5
Career,,,,59:26,16,32,5,9,13,29,19,21,5,10,11,12,4,3,8,6,44,37.2
5 Seasons,,CHI,NBA,59:26,16,32,5,9,13,29,19,21,5,10,11,12,4,3,8,6,44,37.2
1 Season,,MIN,NBA,32:25,8,16,2,3,7,14,4,4,1,6,6,4,2,0,4,3,17,11.5
