,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1999-00,24,DEN,NBA,34:35,4,9,1,1,4,9,4,6,8,3,11,2,4,2,2,5,12,11.0
2000-01,25,DEN,NBA,28:27,5,9,1,2,5,8,3,5,4,4,7,2,5,2,2,5,12,15.4
2001-02,26,DEN,NBA,40:15,7,12,1,2,7,12,6,7,8,8,12,4,5,3,3,6,18,17.7
2002-03,27,DEN,NBA,38:17,7,11,1,2,7,11,3,4,6,5,9,4,7,3,4,4,14,16.5
2003-04,28,DEN,NBA,21:28,3,6,0,0,3,6,2,2,4,6,9,3,3,2,2,4,6,6.0
2004-05,29,HOU,NBA,39:28,5,11,1,2,5,11,4,5,3,6,7,3,3,2,1,5,14,10.2
2005-06,30,HOU,NBA,31:12,5,11,1,2,5,11,3,3,5,5,8,3,2,1,2,5,13,10.8
2007-08,32,NOH,NBA,34:18,4,8,0,1,4,8,3,4,4,3,5,4,3,2,3,4,9,11.3
2008-09,33,NOH,NBA,17:29,3,5,0,0,3,5,2,2,2,3,3,3,2,2,2,5,6,6.1
2009-10,34,OKC,NBA,7:54,1,1,0,0,1,1,2,2,1,1,2,0,1,0,0,2,4,4.9
Career,,,,40:15,7,12,1,2,7,12,6,7,8,8,12,4,7,3,4,6,18,17.7
5 Seasons,,DEN,NBA,40:15,7,12,1,2,7,12,6,7,8,8,12,4,7,3,4,6,18,17.7
2 Seasons,,HOU,NBA,39:28,5,11,1,2,5,11,4,5,5,6,8,3,3,2,2,5,14,10.8
2 Seasons,,NOH,NBA,34:18,4,8,0,1,4,8,3,4,4,3,5,4,3,2,3,5,9,11.3
1 Season,,OKC,NBA,7:54,1,1,0,0,1,1,2,2,1,1,2,0,1,0,0,2,4,4.9
