,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,25,DEN,NBA,SF,57,696,,11%,75%,14%,,-1.5,+1.1,14,3,38,3,21,0,62,8,17
2001-02,26,DEN,NBA,SF,75,1686,,8%,61%,30%,1%,+1.7,+14.4,13,15,88,7,46,0,115,12,35
2002-03,27,DEN,NBA,SG,62,996,,67%,33%,,,-2.4,+9.3,21,10,38,4,24,0,113,11,20
2003-04,28,DEN,NBA,PF,52,392,,,69%,29%,1%,-0.2,-1.3,5,0,25,1,4,0,39,0,7
2004-05,29,HOU,NBA,SF,66,604,,21%,78%,2%,,+10.5,+6.7,6,1,24,0,11,0,43,3,12
2005-06,30,HOU,NBA,SF,68,652,,22%,59%,19%,,-4.7,-3.8,10,1,40,2,8,7,53,2,8
2007-08,32,NOH,NBA,SF,53,660,,4%,72%,24%,,+2.9,-3.8,4,6,40,2,15,3,58,3,7
2008-09,33,NOH,NBA,SF,21,219,,31%,46%,23%,,-6.1,-8.4,1,1,17,1,2,1,24,1,1
2009-10,34,OKC,NBA,SF,1,8,,,100%,,,+66.9,+62.8,0,0,1,0,1,0,0,0,0
Career,,,NBA,,455,5913,,21%,61%,18%,,+0.6,+5.3,74,37,311,20,132,11,507,40,107
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,246,3770,,23%,57%,19%,1%,-0.2,+9.0,53,28,189,15,95,0,329,31,79
2 seasons,,HOU,NBA,,134,1256,,21%,68%,11%,,+2.6,+1.2,16,2,64,2,19,7,96,5,20
2 seasons,,NOH,NBA,,74,879,,10%,66%,24%,,+0.7,-4.9,5,7,57,3,17,4,82,4,8
1 season,,OKC,NBA,,1,8,,,100%,,,+66.9,+62.8,0,0,1,0,1,0,0,0,0
