Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,TRI,NBA,SF,64,NA,NA,332,906,0.366,162,260,0.623,NA,142,254,826
1950-51,28,TRI,NBA,SF,68,NA,NA,398,1120,0.355,244,349,0.699,410,170,231,1040
1951-52,29,TOT,NBA,SF,66,NA,1904,270,813,0.332,203,332,0.611,269,135,252,743
1951-52,29,MLH,NBA,SF,50,NA,1616,227,700,0.324,185,293,0.631,232,112,193,639
1951-52,29,FTW,NBA,SF,16,NA,288,43,113,0.381,18,39,0.462,37,23,59,104
1952-53,30,FTW,NBA,SF,69,NA,1571,241,687,0.351,133,237,0.561,236,104,220,615
Career,NA,,NBA,,267,NA,3475,1241,3526,0.352,742,1178,0.63,915,551,957,3224
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"TRI,MLH",NBA,,182,NA,1616,957,2726,0.351,591,902,0.655,642,424,678,2505
2 seasons,NA,FTW,NBA,,85,NA,1859,284,800,0.355,151,276,0.547,273,127,279,719
