Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,TRI,NBA,SF,64,NA,NA,NA,NA,0.366,NA,NA,0.623,NA,NA,NA,NA
1950-51,28,TRI,NBA,SF,68,NA,NA,NA,NA,0.355,NA,NA,0.699,NA,NA,NA,NA
1951-52,29,TOT,NBA,SF,66,NA,1904,5.1,15.4,0.332,3.8,6.3,0.611,5.1,2.6,4.8,14
1951-52,29,MLH,NBA,SF,50,NA,1616,5.1,15.6,0.324,4.1,6.5,0.631,5.2,2.5,4.3,14.2
1951-52,29,FTW,NBA,SF,16,NA,288,5.4,14.1,0.381,2.3,4.9,0.462,4.6,2.9,7.4,13
1952-53,30,FTW,NBA,SF,69,NA,1571,5.5,15.7,0.351,3,5.4,0.561,5.4,2.4,5,14.1
Career,NA,,NBA,,267,NA,3475,5.3,15.5,0.352,3.5,5.9,0.63,5.2,2.5,4.9,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"TRI,MLH",NBA,,182,NA,1616,5.1,15.6,0.351,4.1,6.5,0.655,5.2,2.5,4.3,14.2
2 seasons,NA,FTW,NBA,,85,NA,1859,5.5,15.5,0.355,2.9,5.3,0.547,5.3,2.5,5.4,13.9
