,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,23,POR,NBA,,11,17,,,,,5,8,3,4,7,5,1,5,4,3,26,23.2
1979-80,24,POR,NBA,,13,24,0,2,13,24,4,7,1,2,2,3,2,1,3,5,27,15.6
1980-81,25,TOT,NBA,,8,15,1,,8,,6,8,,,3,5,,,,2,21,
1980-81,25,SAS,NBA,,8,15,1,,8,,6,8,,,3,5,,,,2,21,
1984-85,29,TOT,NBA,,5,11,0,1,5,11,5,6,1,3,4,3,3,0,2,3,15,10.3
1984-85,29,NJN,NBA,,5,11,0,1,5,11,5,6,1,3,4,3,3,0,2,3,15,10.3
Career,,,,,13,24,,,13,,6,8,,,7,5,,,,5,27,
1 Season,,SAS,NBA,,8,15,1,,8,,6,8,,,3,5,,,,2,21,
2 Seasons,,POR,NBA,,13,24,,,13,,5,8,3,4,7,5,2,5,4,5,27,23.2
1 Season,,NJN,NBA,,5,11,0,1,5,11,5,6,1,3,4,3,3,0,2,3,15,10.3
