,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,TOT,NBA,C,58,912,,,,22%,78%,-1.0,-0.5,15,29,69,9,61,0,41,14,39
2000-01,23,PHI,NBA,C,30,196,,,,40%,61%,+7.6,+3.0,2,3,24,3,14,0,4,4,8
2000-01,23,ATL,NBA,C,28,716,,,,18%,82%,-3.3,+3.1,13,26,45,6,47,0,37,10,31
2001-02,24,ATL,NBA,C,82,2168,,,,21%,79%,-6.7,-4.2,39,35,143,20,95,0,73,16,85
2002-03,25,ATL,NBA,C,35,445,,,,3%,97%,-12.0,-9.3,3,12,51,6,18,0,12,3,12
2003-04,26,TOT,NBA,C,80,1611,,,,6%,94%,-6.3,-3.9,22,37,116,17,75,0,72,17,47
2003-04,26,ATL,NBA,C,53,938,,,,10%,90%,-8.5,-4.8,13,23,70,8,47,0,40,10,33
2003-04,26,NYK,NBA,C,27,673,,,,,100%,-3.2,-2.0,9,14,46,9,28,0,32,7,14
2004-05,27,TOT,NBA,C,77,1933,,,,8%,92%,-4.6,-10.1,21,35,134,22,113,0,73,29,67
2004-05,27,NYK,NBA,C,54,1519,,,,9%,91%,-4.4,-2.5,16,28,94,16,86,0,57,23,44
2004-05,27,SAS,NBA,C,23,414,,,,6%,95%,-5.5,-16.2,5,7,40,6,27,0,16,6,23
2005-06,28,SAS,NBA,C,80,1389,,,,12%,88%,+5.5,-4.0,18,30,129,18,72,6,87,19,55
2006-07,29,DET,NBA,C,51,773,,,,62%,38%,-2.2,-8.7,7,18,82,11,40,4,20,12,12
2007-08,30,TOT,NBA,C,82,1650,,,,44%,56%,-7.3,-11.3,39,20,151,22,78,5,157,20,44
2007-08,30,DET,NBA,C,21,228,,,,20%,80%,+10.8,+2.4,1,3,22,4,14,3,14,3,5
2007-08,30,CHA,NBA,C,61,1422,,,,48%,52%,-10.2,-8.1,38,17,129,18,64,2,143,17,39
2008-09,31,CHA,NBA,C,39,341,,,,10%,90%,-7.0,-6.1,8,4,32,4,16,0,16,0,9
2009-10,32,CHA,NBA,C,58,984,,,,2%,98%,-0.2,-2.4,13,12,49,10,61,3,61,13,34
2010-11,33,TOT,NBA,C,75,1280,,,,19%,81%,+0.6,+0.8,20,22,99,19,57,5,50,15,48
2010-11,33,CHA,NBA,C,51,851,,,,,100%,-3.4,+1.4,14,16,69,15,42,4,37,11,38
2010-11,33,OKC,NBA,C,24,429,,,,57%,43%,+8.5,+4.8,6,6,30,4,15,1,13,4,10
2011-12,34,OKC,NBA,C,63,692,,,,8%,92%,+6.7,-0.1,8,7,53,5,10,1,30,1,18
2012-13,35,CHI,NBA,C,63,693,,,,1%,99%,+0.7,0.0,5,8,54,9,21,0,61,3,18
2013-14,36,CHI,NBA,C,80,562,,,,9%,91%,-0.2,-2.7,18,10,39,6,14,2,46,4,8
2014-15,37,CHI,NBA,C,23,128,,,,,100%,+3.3,0.0,4,1,10,2,2,0,7,1,3
2015-16,38,OKC,NBA,C,5,19,,,,,100%,-9.7,-17.0,0,1,2,0,1,0,0,0,0
Career,,,NBA,,951,15580,,,,17%,83%,-2.7,-4.9,240,281,1213,180,734,26,806,167,499
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHA,NBA,,209,3598,,,,21%,79%,-5.5,-4.1,73,49,279,47,183,9,257,41,120
4 seasons,,ATL,NBA,,198,4267,,,,16%,84%,-7.1,-3.6,68,96,309,40,207,0,162,39,161
3 seasons,,CHI,NBA,,166,1383,,,,4%,96%,+0.5,-1.1,27,19,103,17,37,2,114,8,29
2 seasons,,SAS,NBA,,103,1803,,,,10%,90%,+3.0,-6.8,23,37,169,24,99,6,103,25,78
3 seasons,,OKC,NBA,,92,1140,,,,26%,74%,+7.1,+1.5,14,14,85,9,26,2,43,5,28
2 seasons,,NYK,NBA,,81,2192,,,,6%,94%,-4.1,-2.4,25,42,140,25,114,0,89,30,58
2 seasons,,DET,NBA,,72,1001,,,,53%,47%,+0.7,-6.2,8,21,104,15,54,7,34,15,17
1 season,,PHI,NBA,,30,196,,,,40%,61%,+7.6,+3.0,2,3,24,3,14,0,4,4,8
