,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,26,NYK,NBA,C,4,97,,,,,100%,-16.1,-7.1,0,3,6,3,6,0,2,2,1
2004-05,27,SAS,NBA,C,23,528,,,,2%,99%,+0.2,-8.2,5,8,38,4,24,0,16,5,21
2005-06,28,SAS,NBA,C,8,94,,,18%,4%,78%,0.0,-2.5,2,4,10,0,8,0,2,0,2
2006-07,29,DET,NBA,C,2,6,,,,,100%,+38.6,+35.4,0,0,1,0,2,0,0,1,1
2009-10,32,CHA,NBA,C,4,48,,,,,100%,-13.6,-3.1,0,1,9,0,2,0,4,1,1
2010-11,33,OKC,NBA,C,14,148,,,,77%,23%,+9.8,+9.6,2,1,15,0,4,0,0,0,6
2011-12,34,OKC,NBA,C,8,83,,,,8%,92%,-15.2,-20.6,1,0,10,1,2,0,2,0,2
2012-13,35,CHI,NBA,C,12,114,,,,1%,100%,+3.0,+12.5,1,0,8,1,4,0,8,1,4
2013-14,36,CHI,NBA,C,2,5,,,,,100%,+22.2,+28.0,0,0,0,0,0,0,0,0,0
2014-15,37,CHI,NBA,C,3,14,,,,,100%,+76.0,+74.9,0,0,0,0,0,0,0,0,0
2015-16,38,OKC,NBA,C,5,10,,,,3%,97%,+14.0,+8.8,1,0,0,0,0,0,0,0,0
Career,,,NBA,,85,1147,,,1%,12%,87%,0.0,-2.4,12,17,97,9,52,0,34,10,38
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,31,622,,,3%,2%,95%,+0.2,-7.3,7,12,48,4,32,0,18,5,23
3 seasons,,OKC,NBA,,27,241,,,,50%,50%,+1.4,-0.8,4,1,25,1,6,0,2,0,8
3 seasons,,CHI,NBA,,17,133,,,,,100%,+11.4,+19.7,1,0,8,1,4,0,8,1,4
1 season,,CHA,NBA,,4,48,,,,,100%,-13.6,-3.1,0,1,9,0,2,0,4,1,1
1 season,,NYK,NBA,,4,97,,,,,100%,-16.1,-7.1,0,3,6,3,6,0,2,2,1
1 season,,DET,NBA,,2,6,,,,,100%,+38.6,+35.4,0,0,1,0,2,0,0,1,1
