,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,19,PHI,NBA,PF,74,1554,,,20%,79%,1%,+6.8,+11.1,16,25,63,8,50,10,130,14,30
2008-09,20,PHI,NBA,PF,75,2580,,,34%,66%,,+3.1,+9.3,28,42,64,16,87,16,184,18,49
2009-10,21,PHI,NBA,PF,67,2145,,,31%,69%,,-4.1,+1.5,42,38,63,10,73,18,226,17,52
2010-11,22,PHI,NBA,PF,82,2135,,,7%,90%,3%,+5.0,+7.1,23,42,82,17,93,12,188,31,42
2011-12,23,PHI,NBA,PF,63,1755,,,,97%,3%,+8.4,+8.0,17,20,62,10,72,12,163,14,49
2012-13,24,PHI,NBA,PF,76,2629,,,,97%,3%,-0.4,+9.7,36,39,99,7,91,10,283,18,50
2013-14,25,PHI,NBA,PF,79,2718,,,,98%,2%,-12.0,-4.1,63,62,99,22,110,6,407,27,83
2014-15,26,TOT,NBA,PF,76,2434,,,5%,94%,1%,-4.2,+3.2,49,49,84,10,86,4,385,14,68
2014-15,26,MIN,NBA,PF,48,1605,,,7%,92%,1%,-6.6,+4.9,29,35,51,7,53,1,299,7,43
2014-15,26,BRK,NBA,PF,28,829,,,,99%,1%,+0.7,+4.9,20,14,33,3,33,3,86,7,25
2015-16,27,BRK,NBA,PF,73,2407,,,,99%,1%,-4.7,+7.2,43,63,74,15,66,10,311,8,77
2016-17,28,IND,NBA,PF,74,2237,,,1%,99%,,+2.2,+5.5,50,29,61,7,36,5,280,12,47
2017-18,29,IND,NBA,PF,81,2607,,,,99%,1%,+4.5,+8.4,56,27,74,9,43,8,367,10,64
2018-19,30,IND,NBA,PF,81,2489,,,,100%,,+2.9,-1.3,61,33,90,15,66,28,478,19,51
2019-20,31,CHI,NBA,PF,64,1591,,,2%,96%,3%,-6.2,-5.8,50,22,69,18,28,26,279,6,44
Career,,,NBA,,965,29281,,,7%,91%,1%,-0.2,+4.6,534,491,984,164,901,165,3681,208,706
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,PHI,NBA,,516,15516,,,13%,85%,2%,+0.1,+5.7,225,268,532,90,576,84,1581,139,355
3 seasons,,IND,NBA,,236,7333,,,,99%,1%,+3.2,+4.3,167,89,225,31,145,41,1125,41,162
2 seasons,,BRK,NBA,,101,3236,,,,99%,1%,-3.3,+6.6,63,77,107,18,99,13,397,15,102
1 season,,CHI,NBA,,64,1591,,,2%,96%,3%,-6.2,-5.8,50,22,69,18,28,26,279,6,44
1 season,,MIN,NBA,,48,1605,,,7%,92%,1%,-6.6,+4.9,29,35,51,7,53,1,299,7,43
