Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,19,PHI,NBA,PF,6,6,26.7,4,8.3,0.48,0.2,0.8,0.2,3.8,7.5,0.511,0.49,2,2.3,0.857,2.5,2,4.5,0.7,1.2,0,0.7,1.2,10.2
2008-09,20,PHI,NBA,PF,6,6,38.2,5.2,11.7,0.443,0.8,2,0.417,4.3,9.7,0.448,0.479,0.8,1,0.833,1.5,3,4.5,1.3,1,0.2,1.3,2.8,12
2010-11,22,PHI,NBA,PF,5,0,25.4,5,12,0.417,0,0.2,0,5,11.8,0.424,0.417,1.4,2.4,0.583,3.4,2.4,5.8,0.8,0.8,0.2,1.4,2.6,11.4
2011-12,23,PHI,NBA,PF,13,0,21.3,3,7,0.429,0,0,NA,3,7,0.429,0.429,1.7,2.4,0.71,1.9,3.3,5.2,1.2,0.5,0.5,1.2,1.9,7.7
2014-15,26,BRK,NBA,PF,6,6,31.7,4.8,11,0.439,0,0.7,0,4.8,10.3,0.468,0.439,0.8,2,0.417,2.8,4.3,7.2,2.7,0.8,0.2,2.3,2.5,10.5
2016-17,28,IND,NBA,PF,4,4,35,5.3,9.8,0.538,0.3,1,0.25,5,8.8,0.571,0.551,1.3,2.5,0.5,5.5,3.5,9,2.5,2,0.3,1.5,2.8,12
2017-18,29,IND,NBA,PF,7,7,33.9,5.1,8.6,0.6,0.3,1,0.286,4.9,7.6,0.642,0.617,0.7,1.9,0.385,3.1,4.6,7.7,1.4,1.7,0.9,1,3.1,11.3
2018-19,30,IND,NBA,PF,4,4,32.5,4.5,10.5,0.429,0.5,2,0.25,4,8.5,0.471,0.452,1,1.8,0.571,2.3,4.8,7,3.8,2.8,0.8,1.3,2.5,10.5
Career,NA,,NBA,,51,33,29.2,4.4,9.4,0.467,0.2,0.8,0.268,4.2,8.6,0.485,0.478,1.3,2.1,0.619,2.7,3.5,6.1,1.6,1.2,0.4,1.3,2.4,10.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHI,NBA,,30,12,26.4,4,9,0.439,0.2,0.6,0.333,3.8,8.4,0.447,0.45,1.5,2.1,0.73,2.2,2.8,5,1,0.8,0.3,1.1,2.1,9.7
3 seasons,NA,IND,NBA,,15,15,33.8,5,9.4,0.532,0.3,1.3,0.263,4.7,8.1,0.574,0.55,0.9,2,0.467,3.5,4.3,7.9,2.3,2.1,0.7,1.2,2.9,11.3
1 season,NA,BRK,NBA,,6,6,31.7,4.8,11,0.439,0,0.7,0,4.8,10.3,0.468,0.439,0.8,2,0.417,2.8,4.3,7.2,2.7,0.8,0.2,2.3,2.5,10.5
