Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Mike Price,,0.2,0.2,0.1
Archie Goodwin,81.9,0.2,0.2,0.1
Xavier Henry,66.8,0.2,0.2,0
Awvee Storey,65.4,0.2,0.1,0
Anthony Roberson,64.6,0.2,0.2,0.1
Jimmy Oliver,63.4,0.2,0.2,-0.1
Jamison Brewer,61.1,0.2,0,0
Randy Woods,60.9,0.3,0.2,0.1
Morlon Wiley,58.7,0.2,0.1,0.1
Jannero Pargo,57.9,0.2,0.1,0.1
Drew Barry,55.0,0.3,0.2,0.1
