,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,22,LAC,NBA,PG,11,189,57%,44%,,,,+14.5,+30.2,7,3,8,4,4,2,53,1,6
2012-13,23,LAC,NBA,PG,6,97,66%,34%,,,,+8.4,+22.6,1,4,4,0,5,0,41,0,1
2017-18,28,MIL,NBA,PG,7,225,100%,,,,,+5.7,+14.7,6,4,3,3,9,2,64,1,4
2018-19,29,MIL,NBA,PG,15,423,100%,,,,,+10.0,+1.4,20,9,9,3,22,3,160,5,8
Career,,,NBA,,39,934,88%,12%,,,,+9.7,+12.6,34,20,24,10,40,7,318,7,19
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIL,NBA,,22,648,100%,,,,,+8.5,+6.0,26,13,12,6,31,5,224,6,12
2 seasons,,LAC,NBA,,17,286,60%,40%,,,,+12.5,+27.6,8,7,12,4,9,2,94,1,7
