Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,24,TOR,NBA,SG,1,0,14:52,4,7,0.571,0,1,0,0,0,NA,1,3,2,0,0,0,0,8
2015-16,26,TOR,NBA,SG,1,0,18:54,9,15,0.6,0,3,0,0,1,0,1,1,2,1,0,1,0,18
2016-17,27,TOR,NBA,SG,1,1,24:02,8,15,0.533,0,0,NA,0,0,NA,1,5,6,2,0,4,0,16
2017-18,28,TOR,NBA,SG,1,1,26:46,7,13,0.538,1,3,0.333,6,7,0.857,2,6,2,2,0,2,1,21
Career,NA,,NBA,,4,2,85,28,50,0.56,1,7,0.143,6,8,0.75,5,15,12,5,0,7,1,63
