,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,24,TOR,NBA,SG,7,282,,8%,91%,1%,,-2.8,-6.6,4,10,10,2,32,3,58,5,3
2014-15,25,TOR,NBA,SG,4,159,,54%,44%,2%,,-17.1,-7.9,2,5,9,2,9,1,55,3,6
2015-16,26,TOR,NBA,SG,20,746,,70%,28%,2%,,-6.5,-4.8,1,33,15,8,49,3,131,9,29
2016-17,27,TOR,NBA,SG,10,373,,40%,60%,,,-8.9,-13.1,13,9,11,3,32,0,84,6,17
2017-18,28,TOR,NBA,SG,10,354,,70%,29%,1%,,-9.3,-19.9,15,4,8,0,28,0,98,10,12
2018-19,29,SAS,NBA,SG,7,251,,,98%,2%,,-8.7,-25.8,3,6,11,1,20,0,76,2,6
Career,,,NBA,,58,2165,,47%,51%,1%,,-7.9,-11.6,38,67,64,16,170,7,502,35,73
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,TOR,NBA,,51,1914,,53%,45%,1%,,-7.8,-9.8,35,61,53,15,150,7,426,33,67
1 season,,SAS,NBA,,7,251,,,98%,2%,,-8.7,-25.8,3,6,11,1,20,0,76,2,6
