Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,20,TOR,NBA,SG,77,65,1664,7.9,15.9,0.498,0.1,0.5,0.25,7.8,15.4,0.506,4.6,6,0.763,2,4.9,6.9,1.6,1.3,0.6,1.9,5.5,20.5,NA,110,115
2010-11,21,TOR,NBA,SG,82,82,2851,9.8,20.9,0.467,0.1,0.9,0.096,9.7,20,0.485,5.9,7.3,0.813,1.4,4.4,5.7,2.7,1.5,0.6,2.6,3.9,25.6,NA,106,115
2011-12,22,TOR,NBA,SG,63,63,2206,9.3,22,0.422,0.6,2.2,0.261,8.7,19.8,0.44,6.5,8.1,0.81,1,4.2,5.1,3.1,1.2,0.4,3,3.9,25.7,NA,100,108
2012-13,23,TOR,NBA,SG,82,82,3013,9.7,21.7,0.445,0.6,2.1,0.283,9.1,19.6,0.463,6.3,7.5,0.831,0.8,4.8,5.6,3.6,1.3,0.4,2.7,3,26.2,NA,105,110
2013-14,24,TOR,NBA,SG,79,79,3017,10.5,24.4,0.429,1.1,3.6,0.305,9.4,20.7,0.451,9,10.9,0.824,0.9,5.1,5.9,5.4,1.5,0.5,3,3.4,31,NA,110,107
2014-15,25,TOR,NBA,SG,60,60,2100,10.1,24.4,0.413,0.6,2.2,0.284,9.5,22.2,0.426,8.9,10.7,0.832,1,5.8,6.8,5.2,1.8,0.3,3.4,3,29.6,NA,104,109
2015-16,26,TOR,NBA,SG,78,78,2804,11.3,25.4,0.446,0.9,2.6,0.338,10.4,22.8,0.458,10.2,12,0.85,1.2,5.3,6.4,5.8,1.5,0.4,3.2,3.1,33.7,NA,113,108
2016-17,27,TOR,NBA,SG,74,74,2620,13.9,29.9,0.467,0.6,2.4,0.266,13.3,27.5,0.484,10.5,12.5,0.842,1.4,6.1,7.5,5.6,1.5,0.3,3.5,2.6,39.1,NA,113,110
2017-18,28,TOR,NBA,SG,80,80,2711,11.7,25.7,0.456,1.6,5.2,0.31,10.1,20.5,0.494,8.4,10.2,0.825,1.1,4.7,5.7,7.6,1.5,0.4,3.2,2.7,33.5,NA,114,109
2018-19,29,SAS,NBA,SG,77,77,2688,11.5,23.9,0.481,0.1,0.8,0.156,11.3,23,0.492,6.6,8,0.83,1,7.4,8.4,8.6,1.6,0.7,3.6,3.2,29.7,NA,110,111
2019-20,30,SAS,NBA,SF,61,61,2091,11.6,22,0.526,0.2,0.7,0.267,11.4,21.3,0.535,7.8,9.2,0.843,0.9,7,7.9,7.8,1.4,0.3,3.4,3.8,31,NA,117,115
Career,NA,,NBA,,813,801,27765,10.8,23.6,0.457,0.6,2.2,0.283,10.1,21.4,0.475,7.8,9.4,0.829,1.1,5.4,6.5,5.3,1.5,0.4,3.1,3.4,30,NA,110,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,TOR,NBA,,675,663,22986,10.6,23.7,0.448,0.7,2.5,0.288,9.9,21.2,0.467,8,9.6,0.827,1.2,5,6.2,4.7,1.5,0.4,3,3.4,29.9,NA,109,110
2 seasons,NA,SAS,NBA,,138,138,4779,11.5,23,0.5,0.2,0.8,0.2,11.4,22.3,0.51,7.1,8.5,0.836,0.9,7.2,8.2,8.3,1.5,0.5,3.5,3.5,30.3,NA,113,113
