,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2013-14,24,TOR,NBA,45:05,9,22,2,4,9,19,13,15,1,6,6,6,3,1,6,5,30,22.6
2014-15,25,TOR,NBA,42:55,11,29,3,6,9,23,7,7,2,9,11,7,3,0,3,5,32,21.7
2015-16,26,TOR,NBA,42:38,14,32,2,5,14,28,12,13,4,6,8,5,3,2,6,5,34,24.6
2016-17,27,TOR,NBA,45:54,12,24,1,3,12,23,13,14,1,9,9,8,5,0,4,4,37,30.2
2017-18,28,TOR,NBA,40:17,14,29,3,6,11,25,14,18,1,6,7,6,2,3,4,5,37,28.0
2018-19,29,SAS,NBA,42:31,12,21,0,1,12,21,9,9,3,9,12,7,3,1,4,4,31,26.2
Career,,,,45:54,14,32,3,6,14,28,14,18,4,9,12,8,5,3,6,5,37,30.2
5 Seasons,,TOR,NBA,45:54,14,32,3,6,14,28,14,18,4,9,11,8,5,3,6,5,37,30.2
1 Season,,SAS,NBA,42:31,12,21,0,1,12,21,9,9,3,9,12,7,3,1,4,4,31,26.2
