Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Clay Johnson,,0.6,0.1,0
DeAndre Liggins,89.5,0.6,0,0
Gus Bailey,87.0,0.5,0.2,0
Bryan Warrick,84.5,0.5,0.1,0
Paul McCracken,82.8,0.5,0,0
Kevin Williams,77.7,0.6,0.1,0.1
Othyus Jeffers,76.9,0.7,0.1,0.1
Tom Ingelsby,76.5,0.7,0.1,0
Craig Ehlo,73.0,0.5,0.2,0
Carl Thomas,70.1,0.7,0,0
Joe Harris,63.9,0.8,0.2,0
