Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,20,NYK,NBA,SF,35,685,11.7,0.48,0.124,0.223,6.1,15.3,10.6,8.1,1.1,1.8,9.2,19.2,NA,0.2,0.4,0.5,0.038,NA,-2.9,-1.1,-4,-0.3
2008-09,21,NYK,NBA,SF,82,2735,12.9,0.515,0.298,0.204,3.5,14.7,8.9,9.9,1.3,2,10.8,20.5,NA,1,2.1,3.1,0.054,NA,-1,0,-1,0.7
2009-10,22,NYK,NBA,SG,65,2320,13.7,0.534,0.174,0.186,4.5,12.7,8.5,9.8,1,1.6,10.4,20.2,NA,1.8,0.9,2.7,0.057,NA,-1,-1.1,-2.1,0
2010-11,23,TOT,NBA,SF,72,2401,14.6,0.537,0.336,0.169,3.6,15.9,9.7,8.1,1,2.9,9.2,20.9,NA,2.1,1.9,3.9,0.079,NA,0.2,-0.4,-0.2,1.1
2010-11,23,NYK,NBA,SF,51,1759,15.7,0.548,0.344,0.167,4,15.8,9.8,8.1,1,2.9,8.1,21,NA,2.3,1.2,3.4,0.094,NA,0.8,-0.8,0,0.9
2010-11,23,DEN,NBA,SF,21,642,11.6,0.505,0.311,0.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,NA,-0.2,0.7,0.5,0.037,NA,-1.5,0.7,-0.8,0.2
2011-12,24,DEN,NBA,SF,8,215,9,0.445,0.152,0.152,3.4,18.4,11.1,12,1.4,2.2,17.6,21.2,NA,-0.3,0.2,-0.1,-0.021,NA,-3.6,-1,-4.6,-0.1
2012-13,25,DEN,NBA,PF,43,1079,16.6,0.556,0.277,0.244,4.8,17.6,11.3,8.3,2.1,0.9,10.6,22.7,NA,1.8,1.3,3.1,0.137,NA,0.7,-0.1,0.5,0.7
2013-14,26,DEN,NBA,SF,62,1927,12.4,0.526,0.476,0.206,3.2,13.3,8.2,9.3,1.2,1.2,8.9,19.5,NA,1.8,1.2,3.1,0.076,NA,-0.1,-0.6,-0.8,0.6
2014-15,27,DEN,NBA,SF,78,2471,13.2,0.523,0.416,0.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,NA,2.1,1.5,3.6,0.071,NA,0.2,-0.7,-0.6,0.9
2016-17,29,DEN,NBA,SF,71,2197,14.9,0.545,0.347,0.207,5.2,17.8,11.6,9.8,1.1,1.1,10,22,NA,2.4,1.1,3.5,0.077,NA,0.5,-1.5,-1,0.5
2017-18,30,DEN,NBA,SF,74,2346,10.9,0.542,0.39,0.181,4.9,14.1,9.6,9.4,0.9,1.4,11.9,14.3,NA,2.1,1.2,3.3,0.067,NA,-1,-1.1,-2.1,-0.1
2018-19,31,TOT,NBA,PF-SF,51,1177,8.5,0.537,0.579,0.092,4.4,14.6,9.7,9.1,1,1.4,13.9,11.8,NA,0.5,1,1.5,0.062,NA,-2.3,-0.5,-2.8,-0.2
2018-19,31,PHI,NBA,PF,36,951,9.1,0.561,0.57,0.087,5,13.4,9.4,9.9,1.1,1.5,15.4,11.2,NA,0.6,0.9,1.5,0.074,NA,-1.8,-0.2,-2,0
2018-19,31,LAC,NBA,SF,15,226,5.8,0.463,0.606,0.106,1.9,19.5,11,5.9,0.6,1.1,9.2,14.2,NA,-0.1,0.2,0,0.009,NA,-4.5,-1.6,-6.1,-0.2
2019-20,32,BRK,NBA,SF,35,734,7.4,0.531,0.661,0.126,1.6,18.3,10.2,7.4,1,1.4,15,13,NA,-0.1,0.9,0.8,0.05,NA,-3.9,1,-2.9,-0.2
Career,NA,,NBA,,676,20287,12.8,0.53,0.347,0.185,4.2,15.4,9.7,9.2,1.2,1.6,10.4,19.1,NA,15.3,13.8,29,0.069,NA,-0.7,-0.7,-1.3,3.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,DEN,NBA,,357,10877,13.1,0.533,0.38,0.189,4.3,16,10.1,9.2,1.2,1.2,10.4,19.4,NA,9.8,7.2,17,0.075,NA,-0.2,-0.8,-1,2.7
4 seasons,NA,NYK,NBA,,233,7499,13.7,0.526,0.258,0.191,4.2,14.4,9.2,9.2,1.1,2.1,9.9,20.4,NA,5.2,4.6,9.8,0.063,NA,-0.7,-0.6,-1.4,1.2
1 season,NA,PHI,NBA,,36,951,9.1,0.561,0.57,0.087,5,13.4,9.4,9.9,1.1,1.5,15.4,11.2,NA,0.6,0.9,1.5,0.074,NA,-1.8,-0.2,-2,0
1 season,NA,BRK,NBA,,35,734,7.4,0.531,0.661,0.126,1.6,18.3,10.2,7.4,1,1.4,15,13,NA,-0.1,0.9,0.8,0.05,NA,-3.9,1,-2.9,-0.2
1 season,NA,LAC,NBA,,15,226,5.8,0.463,0.606,0.106,1.9,19.5,11,5.9,0.6,1.1,9.2,14.2,NA,-0.1,0.2,0,0.009,NA,-4.5,-1.6,-6.1,-0.2
