,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,21,DEN,NBA,SF,26,258,.432,15.0,.577,.198,.216,.063,.099,.423,.484,.682,.375,.286,.455,.362,.548,.045,5,.941,.255,.167,0,0
2012-13,22,DEN,NBA,SF,40,397,.418,13.5,.637,.249,.214,.109,.065,.363,.445,.660,.349,.273,.231,.370,.456,.045,9,.963,.205,.267,1,0
2013-14,23,TOT,NBA,SF,60,1019,.391,16.7,.473,.168,.165,.064,.077,.527,.433,.540,.371,.417,.345,.354,.519,.021,7,.871,.253,.480,0,0
2013-14,23,DEN,NBA,SF,39,670,.390,16.5,.492,.181,.150,.079,.083,.508,.432,.500,.368,.400,.429,.349,.463,.024,5,.844,.233,.467,0,0
2013-14,23,HOU,NBA,SF,21,349,.393,17.2,.434,.139,.197,.033,.066,.566,.434,.647,.375,.500,.125,.362,.652,.016,2,.920,.290,.500,0,0
2014-15,24,LAC,NBA,SF,14,122,.400,19.3,.400,.086,.143,.086,.086,.600,.286,.667,.200,.333,.000,.476,.250,.000,0,.800,.095,1.000,0,0
2015-16,25,NOP,NBA,SF,11,304,.422,14.0,.612,.293,.121,.086,.112,.388,.507,.647,.357,.300,.462,.289,.389,.017,2,.769,.156,.143,0,0
Career,,,NBA,,151,2100,.408,15.5,.542,.205,.176,.079,.082,.458,.451,.616,.358,.333,.348,.357,.478,.029,23,.883,.224,.384,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,105,1325,.408,15.1,.560,.208,.186,.087,.080,.440,.448,.602,.362,.327,.378,.357,.479,.035,19,.899,.229,.351,1,0
1 season,,HOU,NBA,,21,349,.393,17.2,.434,.139,.197,.033,.066,.566,.434,.647,.375,.500,.125,.362,.652,.016,2,.920,.290,.500,0,0
1 season,,LAC,NBA,,14,122,.400,19.3,.400,.086,.143,.086,.086,.600,.286,.667,.200,.333,.000,.476,.250,.000,0,.800,.095,1.000,0,0
1 season,,NOP,NBA,,11,304,.422,14.0,.612,.293,.121,.086,.112,.388,.507,.647,.357,.300,.462,.289,.389,.017,2,.769,.156,.143,0,0
