,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,21,DEN,NBA,SF,26,258,,48%,51%,1%,,+8.3,+5.4,3,6,6,2,3,0,46,1,3
2012-13,22,DEN,NBA,SF,40,397,,43%,56%,1%,,-2.0,-8.0,8,3,12,1,11,0,51,3,14
2013-14,23,TOT,NBA,SF,60,1019,,28%,68%,4%,,-4.8,-7.0,19,14,37,4,24,2,125,5,12
2013-14,23,DEN,NBA,SF,39,670,,27%,71%,2%,,-7.1,-5.9,12,9,18,1,15,2,83,5,11
2013-14,23,HOU,NBA,SF,21,349,,28%,63%,9%,,-0.3,-5.6,7,5,19,3,9,0,42,0,1
2014-15,24,LAC,NBA,SF,14,122,,19%,73%,8%,,-7.1,-14.9,3,0,4,0,0,0,16,0,2
2015-16,25,NOP,NBA,SF,11,304,,24%,66%,10%,,-10.4,-7.0,2,14,16,0,7,1,59,3,5
Career,,,NBA,,151,2100,,32%,64%,4%,,-3.6,-6.1,35,37,75,7,45,3,297,12,36
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,105,1325,,36%,63%,1%,,-2.6,-4.3,23,18,36,4,29,2,180,9,28
1 season,,HOU,NBA,,21,349,,28%,63%,9%,,-0.3,-5.6,7,5,19,3,9,0,42,0,1
1 season,,LAC,NBA,,14,122,,19%,73%,8%,,-7.1,-14.9,3,0,4,0,0,0,16,0,2
1 season,,NOP,NBA,,11,304,,24%,66%,10%,,-10.4,-7.0,2,14,16,0,7,1,59,3,5
