,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1984-85,24,CHI,NBA,,7,14,0,0,7,14,3,6,6,3,9,2,0,1,1,4,17,13.5
1985-86,25,CHI,NBA,,3,8,0,0,3,8,3,6,3,3,5,0,1,1,3,4,9,6.7
1986-87,26,DET,NBA,,2,2,0,0,2,2,3,4,1,2,2,1,1,2,2,1,6,7.4
1987-88,27,NYK,NBA,,3,8,0,0,3,8,0,0,5,9,12,3,0,1,3,4,6,4.3
1988-89,28,NYK,NBA,,3,6,0,0,3,6,3,4,5,4,9,3,1,1,3,5,9,8.3
1990-91,30,SAS,NBA,,1,2,0,0,1,2,2,2,1,2,2,0,0,0,1,1,4,3.6
1991-92,31,SAS,NBA,,2,5,0,0,2,5,3,4,2,3,5,2,0,0,2,2,4,2.2
1992-93,32,TOT,NBA,,2,4,0,0,2,4,1,2,2,8,10,1,1,1,1,3,4,5.3
1992-93,32,CHH,NBA,,2,4,0,0,2,4,1,2,2,8,10,1,1,1,1,3,4,5.3
Career,,,,,7,14,0,0,7,14,3,6,6,9,12,3,1,2,3,5,17,13.5
2 Seasons,,NYK,NBA,,3,8,0,0,3,8,3,4,5,9,12,3,1,1,3,5,9,8.3
1 Season,,CHH,NBA,,2,4,0,0,2,4,1,2,2,8,10,1,1,1,1,3,4,5.3
1 Season,,DET,NBA,,2,2,0,0,2,2,3,4,1,2,2,1,1,2,2,1,6,7.4
2 Seasons,,CHI,NBA,,7,14,0,0,7,14,3,6,6,3,9,2,1,1,3,4,17,13.5
2 Seasons,,SAS,NBA,,2,5,0,0,2,5,3,4,2,3,5,2,0,0,2,2,4,3.6
