Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,NA,HSM,ABA,NA,17,NA,172,32,74,0.432,0,1,0,32,73,0.438,0.432,25,35,0.714,NA,NA,56,8,12,23,89
Career,NA,,ABA,NA,17,NA,172,32,74,0.432,0,1,0,32,73,0.438,0.432,25,35,0.714,NA,NA,56,8,12,23,89
