Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,NA,HSM,ABA,NA,17,172,19.3,0.498,0.014,0.473,NA,NA,14.2,7.3,11.8,22.4,NA,0.3,0.3,0.5,0.149
Career,NA,,ABA,NA,17,172,19.3,0.498,0.014,0.473,NA,NA,14.2,7.3,11.8,22.4,NA,0.3,0.3,0.5,0.149
