Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,24,TOT,NBA,PF,13,0,58,3,7,0.429,0,0,NA,3,7,0.429,0.429,2,4,0.5,2,7,9,3,1,2,6,10,8
2012-13,24,BOS,NBA,PF,5,0,18,2,4,0.5,0,0,NA,2,4,0.5,0.5,2,4,0.5,1,2,3,1,1,0,1,1,6
2012-13,24,MIA,NBA,PF,8,0,40,1,3,0.333,0,0,NA,1,3,0.333,0.333,0,0,NA,1,5,6,2,0,2,5,9,2
2013-14,25,TOT,NBA,PF,24,0,339,36,60,0.6,0,0,NA,36,60,0.6,0.6,27,52,0.519,19,44,63,13,10,29,10,62,99
2013-14,25,CHI,NBA,PF,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,1,0
2013-14,25,PHI,NBA,PF,23,0,337,36,60,0.6,0,0,NA,36,60,0.6,0.6,27,52,0.519,19,44,63,13,10,29,10,61,99
Career,NA,,NBA,,37,0,397,39,67,0.582,0,0,NA,39,67,0.582,0.582,29,56,0.518,21,51,72,16,11,31,16,72,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHI,NBA,,23,0,337,36,60,0.6,0,0,NA,36,60,0.6,0.6,27,52,0.519,19,44,63,13,10,29,10,61,99
1 season,NA,MIA,NBA,,8,0,40,1,3,0.333,0,0,NA,1,3,0.333,0.333,0,0,NA,1,5,6,2,0,2,5,9,2
1 season,NA,BOS,NBA,,5,0,18,2,4,0.5,0,0,NA,2,4,0.5,0.5,2,4,0.5,1,2,3,1,1,0,1,1,6
1 season,NA,CHI,NBA,,1,0,2,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,1,0
