,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1959-60,24,PHW,NBA,,2,4,1,3,3,1,1,4
Career,,,,,2,4,1,3,3,1,1,4
