Season,Team,Lg,Salary
1991-92,Utah Jazz,NBA,"$130,000"
1992-93,Utah Jazz,NBA,"$250,000"
1994-95,San Antonio Spurs,NBA,"$142,982"
Career,(may be incomplete),,"$522,982"
