Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1977-78,23,BUF,NBA,SG,4,NA,38,3.6,15.7,0.231,0,2.4,0,1.2,4.8,6.1,8.5,6.1,2.4,3.6,3.6,7.3,NA,59,94
Career,NA,,NBA,,4,NA,38,3.6,15.7,0.231,0,2.4,0,1.2,4.8,6.1,8.5,6.1,2.4,3.6,3.6,7.3,NA,59,94
