Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,BUF,NBA,SG,4,NA,38,2.8,12.3,0.231,0,1.9,0,0.9,3.8,4.7,6.6,4.7,1.9,2.8,2.8,5.7
Career,NA,,NBA,,4,NA,38,2.8,12.3,0.231,0,1.9,0,0.9,3.8,4.7,6.6,4.7,1.9,2.8,2.8,5.7
