,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,21,SAS,NBA,PG,20,192,89%,11%,,,,+11.5,+5.1,4,4,4,1,5,3,57,3,6
2013-14,22,SAS,NBA,SG,17,87,79%,21%,,,,+18.9,+9.5,1,3,1,0,10,0,23,4,0
2014-15,23,SAS,NBA,PG,4,22,83%,17%,,,,-37.7,-41.2,0,1,1,0,0,0,0,0,0
2015-16,24,TOR,NBA,SG,20,452,37%,63%,,,,-9.4,-7.4,2,14,26,4,12,4,110,2,11
2016-17,25,TOR,NBA,PG,10,212,65%,35%,,,,-10.4,-8.0,9,2,7,1,3,2,72,1,0
2017-18,26,IND,NBA,PG,7,143,84%,17%,,,,+5.3,-1.9,2,1,4,0,2,2,49,0,0
2018-19,27,IND,NBA,PG,4,85,72%,28%,,,,-12.7,-11.3,0,0,2,0,1,2,9,0,1
Career,,,NBA,,82,1193,62%,38%,,,,-3.2,-4.5,18,25,45,6,33,13,320,10,18
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,41,301,86%,14%,,,,+10.0,+3.0,5,8,6,1,15,3,80,7,6
2 seasons,,TOR,NBA,,30,664,46%,54%,,,,-9.7,-7.6,11,16,33,5,15,6,182,3,11
2 seasons,,IND,NBA,,11,228,79%,21%,,,,-1.4,-5.4,2,1,6,0,3,4,58,0,1
