Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,30,BOS,NBA,PF,82,NA,2599,5.7,13,0.44,NA,NA,NA,5.7,13,0.44,4.4,5.7,0.783,5.6,9.8,15.4,3.1,1.1,0.3,NA,4.1,15.9,NA,NA,94
1974-75,31,BOS,NBA,PF,82,NA,2661,5.3,12.7,0.417,NA,NA,NA,5.3,12.7,0.417,4.1,5.8,0.709,5.9,11.5,17.4,3.8,1,0.4,NA,3.9,14.8,NA,NA,93
1975-76,32,BOS,NBA,PF,81,NA,2662,5.3,12.5,0.426,NA,NA,NA,5.3,12.5,0.426,4,5.6,0.709,6.2,11.1,17.3,3.4,0.9,0.6,NA,3.8,14.6,NA,NA,95
1976-77,33,DEN,NBA,PF,81,NA,1959,4.5,12.6,0.36,NA,NA,NA,4.5,12.6,0.36,3.7,5.6,0.667,5.2,8.2,13.4,2.9,1.3,0.5,NA,4,12.8,NA,NA,97
1977-78,34,SEA,NBA,PF,82,NA,2172,3.9,9.8,0.397,NA,NA,NA,3.9,9.8,0.397,2.3,3.9,0.586,6.1,8,14,3.1,1.4,0.3,3.2,3.8,10.1,NA,93,98
1978-79,35,SEA,NBA,PF,82,NA,1957,4,9.5,0.423,NA,NA,NA,4,9.5,0.423,2.8,4.6,0.598,6.1,7.5,13.6,2.7,0.7,0.5,2.3,4.2,10.8,NA,104,102
1979-80,36,SEA,NBA,PF,82,NA,1595,3.3,8.8,0.378,0,0,NA,3.3,8.8,0.378,2.6,4,0.654,6,6.9,12.9,2,0.7,0.1,2.5,3.5,9.3,NA,99,104
Career,NA,,NBA,,572,NA,15605,4.7,11.5,0.41,0,0,NA,4.7,11.5,0.41,3.5,5.2,0.688,5.9,9.3,15.1,3.1,1,0.4,1,3.9,13,NA,98,97
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SEA,NBA,,246,NA,5724,3.8,9.4,0.401,0,0,NA,3.8,9.4,0.401,2.5,4.2,0.609,6.1,7.5,13.6,2.6,1,0.3,2.7,3.9,10.1,NA,98,101
3 seasons,NA,BOS,NBA,,245,NA,7922,5.4,12.7,0.428,NA,NA,NA,5.4,12.7,0.428,4.2,5.7,0.734,5.9,10.8,16.7,3.5,1,0.4,NA,4,15.1,NA,NA,94
1 season,NA,DEN,NBA,,81,NA,1959,4.5,12.6,0.36,NA,NA,NA,4.5,12.6,0.36,3.7,5.6,0.667,5.2,8.2,13.4,2.9,1.3,0.5,NA,4,12.8,NA,NA,97
