Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,28,PHO,NBA,PF,1,0,15:00,0,6,0,NA,NA,NA,2,3,0.667,NA,9,1,NA,NA,NA,1,2
1974-75,31,BOS,NBA,PF,1,0,15:00,2,4,0.5,NA,NA,NA,2,2,1,0,2,2,4,0,NA,2,6
Career,NA,,NBA,,2,0,30,2,10,0.2,NA,NA,NA,4,5,0.8,0,11,3,4,0,NA,3,8
