,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1964-65,21,STL,NBA,,10,14,,,,,5,7,,,18,,,,,,22,
1965-66,22,STL,NBA,,7,,,,,,4,7,,,,,,,,,14,
1966-67,23,STL,NBA,,9,,,,,,10,12,,,,,,,,,26,
1967-68,24,STL,NBA,,10,,,,,,10,13,,,,,,,,,28,
1968-69,25,ATL,NBA,,10,,,,,,9,11,,,,,,,,,24,
1969-70,26,PHO,NBA,,10,22,,,,,9,12,,,23,8,,,,6,25,
1970-71,27,PHO,NBA,,11,20,,,,,17,17,,,27,9,,,,6,29,
1971-72,28,PHO,NBA,,11,30,,,,,14,19,,,26,,,,,,31,
1972-73,29,BOS,NBA,,10,,,,,,9,13,,,,,,,,,26,
1973-74,30,BOS,NBA,,15,,,,,,11,14,,,,,,,,,31,
1974-75,31,BOS,NBA,,9,,,,,,11,14,,,,,,,,,22,
1975-76,32,BOS,NBA,,9,,,,,,10,12,,,26,6,,,,,19,
1976-77,33,DEN,NBA,,7,,,,,,11,11,,,18,6,,,,,20,
1977-78,34,SEA,NBA,,7,,,,,,7,11,,,,,,,,,17,
1978-79,35,SEA,NBA,,6,,,,,,7,12,,,,,,,,,16,
1979-80,36,SEA,NBA,,5,,0,,,,6,8,,,,,,,,,14,
Career,,,,,15,,,,,,17,19,,,,,,,,,31,
5 Seasons,,"ATL,STL",NBA,,10,,,,,,10,13,,,,,,,,,28,
4 Seasons,,BOS,NBA,,15,,,,,,11,14,,,,,,,,,31,
3 Seasons,,SEA,NBA,,7,,,,,,7,12,,,,,,,,,17,
3 Seasons,,PHO,NBA,,11,30,,,,,17,19,,,27,,,,,,31,
1 Season,,DEN,NBA,,7,,,,,,11,11,,,18,6,,,,,20,
