Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,26,DAL,NBA,PF,72,36,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.553,0.6,0.8,0.746,1,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4
2018-19,27,DAL,NBA,PF,71,18,21.2,2.5,5.4,0.453,1.1,3.1,0.353,1.4,2.4,0.583,0.553,0.8,1,0.784,1.3,3.4,4.6,1,0.5,1.1,0.8,2,6.8
2019-20,28,DAL,NBA,C,66,21,25.7,3.2,7.1,0.459,1.6,4.3,0.374,1.6,2.7,0.594,0.574,1,1.2,0.863,1.5,3.9,5.4,1.2,0.3,1.2,0.7,2.3,9.2
Career,NA,,NBA,,209,75,21.1,2.6,5.6,0.465,1.1,3,0.354,1.5,2.5,0.597,0.562,0.8,1,0.803,1.2,3.1,4.4,0.9,0.4,1,0.6,2,7.1
