Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,26,DAL,NBA,PF,72,36,1206,151,309,0.489,40,128,0.313,111,181,0.613,0.553,44,59,0.746,71,163,234,51,26,47,30,114,386
2018-19,27,DAL,NBA,PF,71,18,1502,175,386,0.453,77,218,0.353,98,168,0.583,0.553,58,74,0.784,90,239,329,70,36,78,54,143,485
2019-20,28,DAL,NBA,C,66,21,1695,214,466,0.459,107,286,0.374,107,180,0.594,0.574,69,80,0.863,99,256,355,77,20,78,48,153,604
Career,NA,,NBA,,209,75,4403,540,1161,0.465,224,632,0.354,316,529,0.597,0.562,171,213,0.803,260,658,918,198,82,203,132,410,1475
