Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,PHW,NBA,NA,1,NA,1,0,0,NA,0,0,NA,0,0,36,0
Career,NA,,NBA,NA,1,NA,1,0,0,NA,0,0,NA,0,0,36,0
