Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,19,BOS,NBA,SF,80,80,2438,5.9,12.3,0.475,1.6,3.6,0.434,4.3,8.8,0.492,3.1,3.8,0.826,0.7,5.2,5.9,1.9,1.2,0.9,1.7,2.5,16.4
2018-19,20,BOS,NBA,SF,79,79,2455,6.8,15.2,0.45,1.7,4.6,0.373,5.1,10.6,0.483,2.9,3.3,0.855,1,6,7,2.5,1.2,0.8,1.8,2.5,18.2
2019-20,21,BOS,NBA,PF,59,59,2043,8.8,19.6,0.448,2.9,7.4,0.398,5.9,12.2,0.479,4,4.9,0.806,1,6.4,7.4,3.1,1.5,0.9,2.3,2.1,24.5
Career,NA,,NBA,,218,218,6936,7.1,15.5,0.456,2,5.1,0.399,5.1,10.4,0.484,3.3,4,0.827,0.9,5.8,6.7,2.4,1.3,0.9,1.9,2.4,19.4
