Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,MNP,ABA,NA,2,NA,15,4.8,14.4,0.333,0,0,NA,4.8,14.4,0.333,4.8,4.8,1,0,7.2,7.2,0,2.4,7.2,14.4
Career,NA,,ABA,NA,2,NA,15,4.8,14.4,0.333,0,0,NA,4.8,14.4,0.333,4.8,4.8,1,0,7.2,7.2,0,2.4,7.2,14.4
