,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,ORL,NBA,SG,77,3087,1%,95%,4%,,,+4.2,+14.0,98,70,60,9,256,0,787,60,97
2001-02,22,ORL,NBA,SG,76,2912,2%,79%,19%,,,+4.9,+11.7,90,75,64,15,254,0,930,58,79
2002-03,23,ORL,NBA,SG,75,2954,7%,74%,19%,,,+3.2,+13.0,95,81,72,9,303,0,943,66,77
2003-04,24,ORL,NBA,SG,67,2675,4%,92%,5%,,,-6.2,+5.3,94,63,68,17,217,0,802,42,55
2004-05,25,HOU,NBA,SF,78,3182,,2%,90%,7%,,+4.4,-1.7,121,59,82,10,224,0,1026,46,51
2005-06,26,HOU,NBA,SF,47,1745,,,91%,10%,,+1.9,+6.1,66,34,48,8,147,7,510,31,32
2006-07,27,HOU,NBA,SG,71,2539,,72%,28%,,,+8.3,+7.4,126,47,68,19,220,10,1068,49,56
2007-08,28,HOU,NBA,SG,66,2440,,66%,32%,2%,,+6.1,+1.5,85,54,36,12,157,7,892,28,52
2008-09,29,HOU,NBA,SG,35,1181,,75%,25%,,,+2.9,-2.3,44,19,21,2,68,3,397,11,20
2009-10,30,TOT,NBA,SG,30,673,4%,65%,30%,2%,,-9.3,-7.8,21,13,23,4,33,1,225,10,9
2009-10,30,HOU,NBA,SG,6,46,,89%,11%,,,-6.1,-5.7,0,1,2,0,3,0,17,0,1
2009-10,30,NYK,NBA,SG,24,627,4%,63%,31%,2%,,-9.5,-6.8,21,12,21,4,30,1,208,10,8
2010-11,31,DET,NBA,SG,72,1686,2%,65%,33%,,,-2.7,+2.0,65,21,56,5,63,6,558,15,22
2011-12,32,ATL,NBA,SF,52,837,,3%,94%,4%,,+5.7,+2.6,32,11,21,4,39,0,259,5,11
Career,,,NBA,,746,25911,2%,61%,35%,2%,,+2.7,+6.0,937,547,619,114,1981,34,8397,421,561
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,HOU,NBA,,303,11133,,40%,56%,4%,,+5.1,+2.2,442,214,257,51,819,27,3910,165,212
4 seasons,,ORL,NBA,,295,11628,4%,85%,12%,,,+1.7,+11.2,377,289,264,50,1030,0,3462,226,308
1 season,,DET,NBA,,72,1686,2%,65%,33%,,,-2.7,+2.0,65,21,56,5,63,6,558,15,22
1 season,,ATL,NBA,,52,837,,3%,94%,4%,,+5.7,+2.6,32,11,21,4,39,0,259,5,11
1 season,,NYK,NBA,,24,627,4%,63%,31%,2%,,-9.5,-6.8,21,12,21,4,30,1,208,10,8
