Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1997-98,18,TOR,NBA,SF,64,17,1179,7.9,17.5,0.45,0.6,1.8,0.341,7.3,15.7,0.462,3.5,4.9,0.712,4.6,7.2,11.8,4.3,2.2,2.7,2.9,3.8,19.8,NA,106,109
1998-99,19,TOR,NBA,SF,49,2,1106,8.2,18.8,0.436,0.4,1.7,0.229,7.8,17.1,0.457,5.6,7.7,0.726,5.9,7.7,13.6,5.5,2.5,3.2,3.9,4.6,22.4,NA,106,100
1999-00,20,TOR,NBA,SF,79,34,2462,9.7,21.5,0.451,0.4,1.4,0.277,9.3,20.1,0.463,5.8,8.3,0.707,4,6.6,10.6,5.5,1.9,3.2,3.4,4.2,25.6,NA,106,103
2000-01,21,ORL,NBA,SG,77,77,3087,13.2,28.8,0.457,1,2.8,0.355,12.2,26,0.468,7.2,9.8,0.733,3.2,6.5,9.7,5.9,1.9,2,3.3,2.7,34.5,NA,109,101
2001-02,22,ORL,NBA,SG,76,76,2912,12.6,28.1,0.451,1.8,5,0.364,10.8,23,0.47,7.3,9.8,0.748,2.7,7.9,10.6,7.1,2.1,1.3,3.3,2.5,34.5,NA,111,103
2002-03,23,ORL,NBA,SG,75,74,2954,14.5,31.6,0.457,3,7.8,0.386,11.5,23.8,0.481,10.1,12.7,0.793,2.1,6.4,8.5,7.2,2.2,1,3.4,2.7,42,NA,116,104
2003-04,24,ORL,NBA,SG,67,67,2675,12.9,30.9,0.417,3.4,10.1,0.339,9.5,20.8,0.455,7.9,9.9,0.796,1.9,6.1,7.9,7.3,1.8,0.8,3.5,2.5,37.1,NA,110,110
2004-05,25,HOU,NBA,SF,78,78,3182,12.2,28.2,0.431,2.4,7.4,0.326,9.7,20.8,0.468,7.3,9.5,0.774,1.2,7,8.2,7.6,2.3,0.9,3.4,2.8,34,NA,109,101
2005-06,26,HOU,NBA,SF,47,47,1745,12.8,31.6,0.406,2.3,7.3,0.312,10.5,24.3,0.434,7.9,10.6,0.747,1.4,8.2,9.6,7,1.8,1.3,3.7,2.7,35.8,NA,102,102
2006-07,27,HOU,NBA,SG,71,71,2539,13.3,30.8,0.431,2.6,7.9,0.331,10.7,22.9,0.466,7.2,10.2,0.707,1.2,6.7,7.9,9.5,1.9,0.8,4.4,2.8,36.4,NA,106,100
2007-08,28,HOU,NBA,SG,66,62,2440,11.9,28.5,0.419,1.9,6.4,0.292,10.1,22,0.457,5.3,7.8,0.684,0.9,6.5,7.4,8.4,1.5,0.7,3.5,2,31.1,NA,104,103
2008-09,29,HOU,NBA,SG,35,35,1181,8.5,21.9,0.388,2,5.3,0.376,6.5,16.6,0.391,5.6,7,0.801,0.9,6,6.9,7.9,1.9,0.7,3.1,1.7,24.6,NA,105,104
2009-10,30,TOT,NBA,SG,30,24,673,6.9,17.8,0.387,1.2,4.9,0.25,5.7,13,0.439,3.6,4.8,0.746,1.7,5.5,7.1,7.5,1.1,1.1,3.3,3,18.6,NA,98,112
2009-10,30,HOU,NBA,SG,6,0,46,7.8,21.1,0.368,1.1,2.2,0.5,6.7,18.9,0.353,4.4,6.7,0.667,0,5.5,5.5,6.7,0,2.2,1.1,2.2,21.1,NA,101,110
