Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1999-00,20,TOR,NBA,SF,3,111,15.3,0.49,0.159,0.364,10.2,12.7,11.4,19.2,1.5,2.3,16.4,25.9,NA,0,0.1,0.2,0.067,NA,1.7,-1,0.7,0.1
2000-01,21,ORL,NBA,SG,4,178,26.8,0.483,0.081,0.309,3.4,11.6,7.4,36.7,2,1.9,5.4,36.6,NA,0.5,0,0.5,0.138,NA,7.4,0.7,8.1,0.4
2001-02,22,ORL,NBA,SG,4,178,25.6,0.553,0.176,0.505,3.9,11.7,7.9,29.3,0.6,2.7,10.5,33.8,NA,0.5,0.1,0.6,0.158,NA,8.1,0,8.1,0.4
2002-03,23,ORL,NBA,SG,7,308,27,0.561,0.285,0.455,3.9,14.1,9.1,26.4,2.5,1.7,11.6,34.9,NA,0.8,0.3,1.2,0.181,NA,9.6,1.1,10.6,1
2004-05,25,HOU,NBA,SF,7,301,27.2,0.556,0.269,0.298,5,15.8,10.5,33.2,2,2.7,11.8,34.7,NA,0.9,0.1,1,0.165,NA,8.4,1.2,9.7,0.9
2006-07,27,HOU,NBA,SG,7,280,21.2,0.478,0.225,0.356,2.1,14.6,8.5,46.2,1,1.5,10.2,35.7,NA,0.3,0.3,0.6,0.102,NA,4.7,0.8,5.6,0.5
2007-08,28,HOU,NBA,SG,6,247,24.4,0.478,0.164,0.363,3.1,19.5,11.1,39.6,2.1,1.6,9.6,36,NA,0.2,0.4,0.6,0.114,NA,5.3,3,8.3,0.6
2011-12,32,ATL,NBA,SF,6,90,6.5,0.436,0.154,0.231,7.4,15.1,11,12.3,0,1.8,25.9,20.6,NA,-0.2,0.1,-0.1,-0.045,NA,-2.6,-1,-3.6,0
2012-13,33,SAS,NBA,SF,6,31,7,0,0.429,0,3.8,25.1,14.8,29.3,3.5,7.4,22.2,13.7,NA,-0.1,0.1,-0.1,-0.094,NA,-5.8,2.7,-3.1,0
Career,NA,,NBA,,50,1724,23.4,0.512,0.207,0.367,4.2,14.9,9.6,32.9,1.7,2.1,11,33.5,NA,3,1.5,4.5,0.125,NA,6.2,1,7.1,4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,HOU,NBA,,20,828,24.4,0.506,0.222,0.338,3.4,16.5,10,39.5,1.7,2,10.6,35.5,NA,1.4,0.8,2.2,0.129,NA,6.2,1.6,7.9,2.1
3 seasons,NA,ORL,NBA,,15,664,26.6,0.535,0.193,0.42,3.8,12.8,8.3,29.9,1.9,2,9.5,35.1,NA,1.9,0.4,2.3,0.164,NA,8.6,0.7,9.3,1.9
1 season,NA,ATL,NBA,,6,90,6.5,0.436,0.154,0.231,7.4,15.1,11,12.3,0,1.8,25.9,20.6,NA,-0.2,0.1,-0.1,-0.045,NA,-2.6,-1,-3.6,0
1 season,NA,SAS,NBA,,6,31,7,0,0.429,0,3.8,25.1,14.8,29.3,3.5,7.4,22.2,13.7,NA,-0.1,0.1,-0.1,-0.094,NA,-5.8,2.7,-3.1,0
1 season,NA,TOR,NBA,,3,111,15.3,0.49,0.159,0.364,10.2,12.7,11.4,19.2,1.5,2.3,16.4,25.9,NA,0,0.1,0.2,0.067,NA,1.7,-1,0.7,0.1
