,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1999-00,20,TOR,NBA,38:48,9,21,2,3,7,19,7,8,8,6,10,5,2,2,6,5,25,16.6
2000-01,21,ORL,NBA,49:47,15,34,2,4,14,32,14,18,3,8,9,10,3,2,4,3,42,34.2
2001-02,22,ORL,NBA,50:35,12,25,3,6,11,20,13,16,4,7,11,7,2,3,4,4,37,28.8
2002-03,23,ORL,NBA,47:34,16,28,4,9,12,22,14,17,4,9,11,9,5,3,7,4,46,30.1
2004-05,25,HOU,NBA,46:44,14,28,6,10,11,20,10,14,4,8,9,10,3,3,5,5,37,29.6
2006-07,27,HOU,NBA,42:38,12,29,3,8,12,21,12,14,2,8,10,16,2,3,5,5,31,25.0
2007-08,28,HOU,NBA,43:31,13,26,2,7,12,26,12,18,2,12,13,9,3,2,5,4,40,30.8
2011-12,32,ATL,NBA,40:46,5,14,0,3,5,11,3,4,3,6,9,2,0,1,4,2,12,4.7
Career,,,,50:35,16,34,6,10,14,32,14,18,8,12,13,16,5,3,7,5,46,34.2
3 Seasons,,HOU,NBA,46:44,14,29,6,10,12,26,12,18,4,12,13,16,3,3,5,5,40,30.8
3 Seasons,,ORL,NBA,50:35,16,34,4,9,14,32,14,18,4,9,11,10,5,3,7,4,46,34.2
1 Season,,ATL,NBA,40:46,5,14,0,3,5,11,3,4,3,6,9,2,0,1,4,2,12,4.7
1 Season,,SAS,NBA,7:43,0,2,0,2,0,1,0,0,1,2,2,3,1,2,1,1,0,2.4
1 Season,,TOR,NBA,38:48,9,21,2,3,7,19,7,8,8,6,10,5,2,2,6,5,25,16.6
