Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1950-51,23,TRI,NBA,SF,67,NA,NA,0.401,0.551,NA,NA,NA,NA,NA,0.5,2.7,3.2,NA
1951-52,24,MLH,NBA,SF,24,374,10.7,0.363,0.594,NA,NA,NA,NA,NA,-0.3,0.4,0,0.002
1952-53,25,ROC,NBA,SF,59,777,9.8,0.378,0.496,NA,NA,NA,NA,NA,-0.6,1,0.4,0.024
1953-54,26,ROC,NBA,SF,70,1654,11.7,0.404,0.661,NA,NA,NA,NA,NA,-0.1,3,2.9,0.084
1954-55,27,ROC,NBA,SF,71,1204,13.7,0.445,0.675,NA,NA,NA,NA,NA,0.8,1,1.7,0.069
Career,NA,,NBA,,291,4009,11.8,0.405,0.6,NA,NA,NA,NA,NA,0.2,8,8.2,0.06
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,ROC,NBA,,200,3635,12,0.412,0.625,NA,NA,NA,NA,NA,0,5,5,0.066
2 seasons,NA,"TRI,MLH",NBA,,91,374,10.7,0.394,0.558,NA,NA,NA,NA,NA,0.2,3,3.2,0.002
