Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,24,MNL,NBA,SF,13,NA,556,7.9,19.6,0.403,5.6,7.3,0.77,10.1,2.8,3.4,21.4
1959-60,25,MNL,NBA,SF,9,NA,408,9.8,20.6,0.474,7,8.3,0.84,11.2,2.7,3.4,26.6
1960-61,26,LAL,NBA,SF,12,NA,540,11.3,24.1,0.47,7.8,9.5,0.824,12.2,3.7,2.9,30.5
1961-62,27,LAL,NBA,SF,13,NA,571,11.7,26.8,0.438,8.2,10.6,0.774,14.5,3,2.8,31.6
1962-63,28,LAL,NBA,SF,13,NA,562,10.2,23.2,0.442,6.7,8.1,0.825,11.3,3.7,3.1,27.2
1963-64,29,LAL,NBA,SF,5,NA,221,7.3,19.4,0.378,5,6.5,0.775,9.4,4.6,2.8,19.7
1964-65,30,LAL,NBA,SF,1,NA,5,0,14.4,0,0,0,NA,0,7.2,0,0
1965-66,31,LAL,NBA,SF,14,NA,586,8.9,20.2,0.442,5.2,6.5,0.81,12.1,3.2,2.3,23
1966-67,32,LAL,NBA,SF,3,NA,121,8.3,22.6,0.368,4.5,6,0.75,11.6,2.7,1.8,21.1
1967-68,33,LAL,NBA,SF,15,NA,633,10,21.4,0.468,4.3,6.4,0.679,12.4,3.4,2.3,24.3
1968-69,34,LAL,NBA,SF,18,NA,640,6,15.6,0.385,3.5,5.6,0.63,9.3,4.2,3.2,15.6
1969-70,35,LAL,NBA,SF,18,NA,667,7.4,16,0.466,3.2,4.4,0.741,9.3,4.5,2.7,18.1
Career,NA,,NBA,,134,NA,5510,9.1,20.7,0.439,5.5,7.2,0.769,11.3,3.5,2.8,23.7
