Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,24,MNL,NBA,SF,70,NA,2855,7.6,18.7,0.408,6.7,8.6,0.777,13.2,3.6,3.4,22
1959-60,25,MNL,NBA,SF,70,NA,2873,9.5,22.3,0.424,7.1,9.6,0.732,14.4,3,2.9,26
1960-61,26,LAL,NBA,SF,73,NA,3133,10.7,24.9,0.43,7.8,9.9,0.783,16.6,4.3,3.2,29.2
1961-62,27,LAL,NBA,SF,48,NA,2129,11.5,26.9,0.428,8,10.7,0.754,15.1,3.8,2.6,31
1962-63,28,LAL,NBA,SF,80,NA,3370,11,24.3,0.453,7.1,8.4,0.837,12.2,4.1,2.4,29
1963-64,29,LAL,NBA,SF,78,NA,3164,8.6,20.2,0.425,5.4,6.7,0.804,10.6,3.9,2.7,22.6
1964-65,30,LAL,NBA,SF,74,NA,3056,9,22.4,0.401,5.7,7.2,0.792,11.2,3.3,2.8,23.7
1965-66,31,LAL,NBA,SF,65,NA,1975,7.6,18.8,0.401,4.5,6.1,0.739,11.3,4.1,2.9,19.7
1966-67,32,LAL,NBA,SF,70,NA,2706,9.5,22.1,0.429,5.9,7.2,0.813,11.9,2.9,2.8,24.8
1967-68,33,LAL,NBA,SF,77,NA,3029,9,20.3,0.443,5.8,7.4,0.786,11.2,4.2,2.8,23.8
1968-69,34,LAL,NBA,SF,76,NA,3064,8.6,19.2,0.447,4.9,6.7,0.743,9.5,4.8,2.4,22.1
1969-70,35,LAL,NBA,SF,54,NA,2213,8.3,17.1,0.486,4.5,5.8,0.773,9.1,4.8,2.1,21.1
1970-71,36,LAL,NBA,SF,2,NA,57,5.1,12,0.421,2.5,3.8,0.667,6.9,1.3,3.8,12.6
1971-72,37,LAL,NBA,SF,9,NA,239,6.3,14.6,0.433,3.3,4.1,0.815,8.6,2.7,3,16
Career,NA,,NBA,,846,NA,33863,9.2,21.4,0.431,6.1,7.9,0.78,12.2,3.9,2.8,24.6
