,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,24,DET,NBA,SG,17,659,1%,95%,4%,,,+1.4,+3.3,23,13,11,15,38,0,105,5,14
2003-04,25,DET,NBA,SG,23,924,,96%,4%,,,+9.6,+12.5,30,22,17,15,42,0,213,12,27
2004-05,26,DET,NBA,SG,25,1079,,84%,16%,,,+5.5,-0.4,44,11,14,19,50,0,235,20,29
2005-06,27,DET,NBA,SG,18,690,,96%,4%,,,+5.4,+8.6,20,10,18,3,35,5,106,9,32
2006-07,28,DET,NBA,SG,16,638,,98%,2%,,,+3.2,-1.2,15,9,23,3,18,3,135,0,16
2007-08,29,DET,NBA,SG,17,656,1%,87%,12%,,,+4.6,+9.6,20,17,13,5,24,9,141,4,18
2008-09,30,DET,NBA,SG,4,154,2%,86%,11%,,,-30.0,-47.2,6,2,3,1,5,1,43,1,3
2011-12,33,CHI,NBA,SG,6,171,,100%,,,,-3.3,-2.8,7,1,3,0,5,0,38,0,5
2012-13,34,CHI,NBA,SG,4,68,4%,96%,,,,-3.2,+4.5,2,1,0,1,2,0,10,0,1
Career,,,NBA,,130,5039,,92%,7%,,,+3.8,+3.4,167,86,102,62,219,18,1026,51,145
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DET,NBA,,120,4800,,92%,8%,,,+4.2,+3.6,158,84,99,61,212,18,978,51,139
2 seasons,,CHI,NBA,,10,239,1%,99%,,,,-3.3,-0.8,9,2,3,1,7,0,48,0,6
