,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,WAS,NBA,SF,78,2519,2%,38%,60%,,,-7.1,+0.4,82,61,65,36,107,0,480,26,91
2001-02,23,WAS,NBA,SG,63,2203,9%,81%,10%,,,-0.8,+1.4,61,43,42,20,121,0,360,25,100
2002-03,24,DET,NBA,SG,82,2640,1%,89%,11%,,,+2.7,-4.3,66,63,82,46,181,0,470,34,93
2003-04,25,DET,NBA,SG,78,2772,,89%,11%,,,+6.7,+0.8,80,68,65,42,121,0,687,25,85
2004-05,26,DET,NBA,SG,76,2926,1%,93%,7%,,,+7.5,+10.9,122,46,63,39,151,0,804,21,78
2005-06,27,DET,NBA,SG,80,2825,,99%,1%,,,+9.8,+6.1,73,52,60,29,114,26,602,29,71
2006-07,28,DET,NBA,SG,75,2763,1%,94%,5%,,,+6.6,+6.0,52,45,72,44,132,15,624,30,67
2007-08,29,DET,NBA,SG,72,2424,,100%,,,,+8.2,-1.0,74,29,59,14,69,8,671,19,61
2008-09,30,DET,NBA,SG,67,2279,,80%,20%,,,+0.1,+1.5,67,25,49,26,69,12,642,9,53
2009-10,31,DET,NBA,SG,46,1552,1%,78%,22%,,,-5.5,+0.6,62,33,40,13,76,5,436,10,26
2010-11,32,DET,NBA,SG,55,1498,13%,75%,11%,,,-5.4,-2.5,53,17,34,14,53,7,368,8,21
2011-12,33,CHI,NBA,SG,28,697,,100%,,,,+8.9,-0.8,25,14,19,3,16,1,187,8,13
2012-13,34,CHI,NBA,SG,50,1088,,99%,2%,,,-2.5,-4.3,48,14,23,16,25,1,261,3,25
Career,,,NBA,,850,28186,2%,85%,13%,,,+2.9,+1.9,865,510,673,342,1235,75,6592,247,784
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,DET,NBA,,631,21679,1%,90%,9%,,,+4.5,+2.5,649,378,524,267,966,73,5304,185,555
2 seasons,,WAS,NBA,,141,4722,5%,58%,37%,,,-4.2,+0.8,143,104,107,56,228,0,840,51,191
2 seasons,,CHI,NBA,,78,1785,,99%,1%,,,+2.0,-3.0,73,28,42,19,41,2,448,11,38
