Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1999-00,21,WAS,NBA,SG,71,1373,11.6,0.482,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,NA,0.4,0.3,0.7,0.024,NA,-1.4,-2.2,-3.7,-0.6
2000-01,22,WAS,NBA,SF,78,2519,15.7,0.508,0.117,0.255,3.4,7.7,5.5,17.7,1.5,0.3,12.6,28.1,NA,2.3,0.1,2.4,0.046,NA,0.4,-2.6,-2.2,-0.1
2001-02,23,WAS,NBA,SG,63,2203,16.9,0.511,0.039,0.311,3.8,7.6,5.7,14.6,0.9,0.5,9.7,28.6,NA,3.4,0.6,4,0.087,NA,1.5,-2.4,-0.9,0.6
2002-03,24,DET,NBA,SG,82,2640,18.7,0.531,0.093,0.411,3.9,10.5,7.1,17,1.3,0.4,11.6,31.3,NA,4.3,3,7.3,0.132,NA,1.2,-0.8,0.4,1.6
2003-04,25,DET,NBA,SG,78,2772,16.8,0.522,0.058,0.293,3.3,8.3,5.8,22.2,2,0.5,13.8,25.7,NA,3.8,4.4,8.1,0.141,NA,0.5,0.7,1.2,2.3
2004-05,26,DET,NBA,SG,76,2926,16,0.528,0.102,0.37,3,8.8,5.9,23.5,1.4,0.3,13.9,25.1,NA,3.9,3.5,7.4,0.121,NA,0.3,0,0.3,1.7
2005-06,27,DET,NBA,SG,80,2825,18.2,0.553,0.091,0.229,3.5,7.3,5.4,18.6,1,0.4,10.6,27.4,NA,5.3,2.4,7.6,0.13,NA,1.7,-0.9,0.8,2
2006-07,28,DET,NBA,SG,75,2763,18.1,0.551,0.11,0.344,3.2,8.9,6.1,19,1.2,0.4,10.6,25.9,NA,5.7,2.4,8.1,0.141,NA,1.8,-0.5,1.2,2.2
2007-08,29,DET,NBA,SG,72,2424,18.2,0.552,0.137,0.215,3.7,7.9,5.8,22.3,1.7,0.3,10.5,24.5,NA,4.8,2.9,7.7,0.152,NA,2.3,0.1,2.3,2.6
2008-09,30,DET,NBA,SG,67,2279,16.9,0.529,0.182,0.252,2.3,8.6,5.4,23.9,1,0.1,10.3,27,NA,3.1,1.4,4.5,0.095,NA,1.5,-1.3,0.1,1.2
2009-10,31,DET,NBA,SG,46,1552,14.9,0.505,0.192,0.336,2.2,7.7,4.8,23.5,1,0.2,12.3,27.9,NA,1.2,0.1,1.4,0.043,NA,0.6,-2.7,-2.1,0
2010-11,32,DET,NBA,SG,55,1498,15.8,0.52,0.215,0.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26,NA,1.6,0.2,1.8,0.059,NA,0.6,-2.2,-1.6,0.1
2011-12,33,CHI,NBA,SG,28,697,13.2,0.5,0.148,0.119,3.3,7.2,5.3,21,0.9,0.1,13.1,24.5,NA,0.5,0.8,1.3,0.092,NA,-0.7,-0.9,-1.7,0.1
2012-13,34,CHI,NBA,SG,50,1088,10.6,0.481,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25,NA,-0.6,0.9,0.4,0.016,NA,-2.8,-1.2,-4,-0.6
Career,NA,,NBA,,921,29559,16.5,0.525,0.115,0.286,3.1,8.3,5.7,19.9,1.3,0.3,11.7,26.8,NA,39.8,23,62.8,0.102,NA,0.8,-1.1,-0.2,13.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,DET,NBA,,631,21679,17.2,0.534,0.122,0.303,3.1,8.6,5.8,21,1.4,0.3,11.6,26.7,NA,33.7,20.3,54,0.12,NA,1.2,-0.7,0.5,13.8
3 seasons,NA,WAS,NBA,,212,6095,15.2,0.504,0.09,0.269,3.5,7.7,5.6,15.7,1.2,0.4,11.3,27.4,NA,6.1,1,7.1,0.056,NA,0.4,-2.4,-2.1,-0.1
2 seasons,NA,CHI,NBA,,78,1785,11.6,0.489,0.125,0.145,2.3,7.2,4.7,20.3,1.1,0.3,13.7,24.8,NA,0,1.7,1.7,0.045,NA,-2,-1.1,-3.1,-0.5
