,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2005-06,23,LAL,NBA,12:24,2,3,0,0,2,3,4,4,3,2,4,0,0,1,1,2,8,6.3
2006-07,24,LAL,NBA,26:19,4,10,0,0,4,10,4,6,6,4,10,1,2,1,1,4,12,12.3
2007-08,25,LAL,NBA,18:51,4,5,0,0,4,5,2,2,1,3,4,1,1,4,2,5,8,5.4
2010-11,28,NYK,NBA,29:26,4,5,0,0,4,5,4,4,3,4,5,3,1,4,2,2,9,12.1
2011-12,29,TOT,NBA,18:28,2,4,0,0,2,4,1,4,4,4,8,1,1,1,2,4,5,5.8
2011-12,29,MIA,NBA,18:28,2,4,0,0,2,4,1,4,4,4,8,1,1,1,2,4,5,5.8
2012-13,30,LAC,NBA,14:29,2,3,0,0,2,3,1,2,2,2,3,0,1,2,1,4,5,4.1
Career,,,,29:26,4,10,0,0,4,10,4,6,6,4,10,3,2,4,2,5,12,12.3
3 Seasons,,LAL,NBA,26:19,4,10,0,0,4,10,4,6,6,4,10,1,2,4,2,5,12,12.3
1 Season,,MIA,NBA,18:28,2,4,0,0,2,4,1,4,4,4,8,1,1,1,2,4,5,5.8
1 Season,,LAC,NBA,14:29,2,3,0,0,2,3,1,2,2,2,3,0,1,2,1,4,5,4.1
1 Season,,NYK,NBA,29:26,4,5,0,0,4,5,4,4,3,4,5,3,1,4,2,2,9,12.1
