Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,27,CHI,NBA,SF,50,6,902,4.4,9.7,0.449,0,0,0,4.4,9.7,0.45,3.6,4.4,0.811,2.8,4.1,6.9,1.6,0.9,0.7,1.9,3.5,12.3
1999-00,28,TOT,NBA,SF,32,5,474,5.1,11.9,0.427,0,0.2,0,5.1,11.7,0.435,3.4,4.3,0.804,2,4.2,6.2,1.3,1.3,0.2,2.5,4.3,13.6
1999-00,28,CHI,NBA,SF,26,5,443,5.1,12,0.426,0,0.2,0,5.1,11.8,0.434,3.4,4.2,0.808,1.8,4.1,5.9,1.3,1.1,0.2,2.5,4,13.7
1999-00,28,CLE,NBA,SF,6,0,31,4.6,10.5,0.444,0,0,NA,4.6,10.5,0.444,3.5,4.6,0.75,4.6,4.6,9.3,1.2,4.6,1.2,2.3,8.1,12.8
2000-01,29,TOT,NBA,SF,27,0,209,4.3,8.8,0.49,0,0,NA,4.3,8.8,0.49,2.1,2.2,0.923,2.6,6.4,9,1.2,1,0.7,1.9,4.8,10.7
2000-01,29,TOR,NBA,SF,17,0,140,3.9,7.5,0.517,0,0,NA,3.9,7.5,0.517,3.1,3.3,0.923,2.3,6.2,8.5,1,0.5,0.8,1.8,5.1,10.8
2000-01,29,DET,NBA,SF,10,0,69,5.2,11.5,0.455,0,0,NA,5.2,11.5,0.455,0,0,NA,3.1,6.8,9.9,1.6,2.1,0.5,2.1,4.2,10.4
Career,NA,,NBA,,109,11,1585,4.6,10.2,0.446,0,0.1,0,4.6,10.2,0.45,3.3,4.1,0.817,2.5,4.4,7,1.5,1,0.5,2.1,3.9,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CHI,NBA,,76,11,1345,4.6,10.5,0.44,0,0.1,0,4.6,10.4,0.444,3.5,4.4,0.81,2.5,4.1,6.6,1.5,1,0.5,2.1,3.7,12.7
1 season,NA,TOR,NBA,,17,0,140,3.9,7.5,0.517,0,0,NA,3.9,7.5,0.517,3.1,3.3,0.923,2.3,6.2,8.5,1,0.5,0.8,1.8,5.1,10.8
1 season,NA,DET,NBA,,10,0,69,5.2,11.5,0.455,0,0,NA,5.2,11.5,0.455,0,0,NA,3.1,6.8,9.9,1.6,2.1,0.5,2.1,4.2,10.4
1 season,NA,CLE,NBA,,6,0,31,4.6,10.5,0.444,0,0,NA,4.6,10.5,0.444,3.5,4.6,0.75,4.6,4.6,9.3,1.2,4.6,1.2,2.3,8.1,12.8
