Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,22,STL,NBA,SG,24,NA,5.8,0.7,2.2,0.302,0.5,0.7,0.647,0.9,0.9,1.1,1.8
1964-65,23,BOS,NBA,SG,3,NA,10,0.7,6,0.111,0.3,0.3,1,1.7,2,2,1.7
1965-66,24,PHI,NBA,SG,66,NA,12.7,1,2.9,0.354,0.6,0.9,0.65,1.3,1.2,2.5,2.6
1966-67,25,CHI,NBA,SG,76,NA,13.7,1.5,4,0.381,1.1,1.8,0.63,2.4,1.7,2.2,4.2
Career,NA,,NBA,,169,NA,12.1,1.2,3.4,0.356,0.8,1.3,0.639,1.7,1.4,2.2,3.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,76,NA,13.7,1.5,4,0.381,1.1,1.8,0.63,2.4,1.7,2.2,4.2
1 season,NA,PHI,NBA,,66,NA,12.7,1,2.9,0.354,0.6,0.9,0.65,1.3,1.2,2.5,2.6
1 season,NA,STL,NBA,,24,NA,5.8,0.7,2.2,0.302,0.5,0.7,0.647,0.9,0.9,1.1,1.8
1 season,NA,BOS,NBA,,3,NA,10,0.7,6,0.111,0.3,0.3,1,1.7,2,2,1.7
