Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1963-64,22,STL,NBA,SG,24,NA,139,16,53,0.302,11,17,0.647,21,21,26,43
1964-65,23,BOS,NBA,SG,3,NA,30,2,18,0.111,1,1,1,5,6,6,5
1965-66,24,PHI,NBA,SG,66,NA,838,67,189,0.354,39,60,0.65,89,80,163,173
1966-67,25,CHI,NBA,SG,76,NA,1042,117,307,0.381,87,138,0.63,179,130,169,321
Career,NA,,NBA,,169,NA,2049,202,567,0.356,138,216,0.639,294,237,364,542
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHI,NBA,,76,NA,1042,117,307,0.381,87,138,0.63,179,130,169,321
1 season,NA,PHI,NBA,,66,NA,838,67,189,0.354,39,60,0.65,89,80,163,173
1 season,NA,STL,NBA,,24,NA,139,16,53,0.302,11,17,0.647,21,21,26,43
1 season,NA,BOS,NBA,,3,NA,30,2,18,0.111,1,1,1,5,6,6,5
