,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1963-64,22,STL,NBA,,2,,1,1,,,1,4
1965-66,24,PHI,NBA,,2,4,0,1,2,1,4,4
1966-67,25,CHI,NBA,,3,10,1,2,3,4,5,7
Career,,,,,3,,1,2,,,5,7
1 Season,,STL,NBA,,2,,1,1,,,1,4
1 Season,,PHI,NBA,,2,4,0,1,2,1,4,4
1 Season,,CHI,NBA,,3,10,1,2,3,4,5,7
