Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1963-64,22,STL,NBA,SG,6,16,15.2,0.527,0.1,NA,NA,NA,24,NA,0.1,0,0.1,0.17
1965-66,24,PHI,NBA,SG,5,44,-3,0.237,0.125,NA,NA,NA,3,NA,-0.1,0,-0.1,-0.075
1966-67,25,CHI,NBA,SG,3,58,6.1,0.394,0.25,NA,NA,NA,18.2,NA,0,0,0,-0.037
Career,NA,,NBA,,14,118,3.9,0.396,0.176,NA,NA,NA,13.3,NA,-0.1,0,-0.1,-0.023
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,STL,NBA,,6,16,15.2,0.527,0.1,NA,NA,NA,24,NA,0.1,0,0.1,0.17
1 season,NA,PHI,NBA,,5,44,-3,0.237,0.125,NA,NA,NA,3,NA,-0.1,0,-0.1,-0.075
1 season,NA,CHI,NBA,,3,58,6.1,0.394,0.25,NA,NA,NA,18.2,NA,0,0,0,-0.037
