Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,24,UTS,ABA,SF,1,NA,33:00,5,8,0.625,0,0,NA,5,7,0.714,2,9,3,NA,NA,2,2,15
1972-73,25,UTS,ABA,SF,1,NA,37:00,11,20,0.55,0,0,NA,4,4,1,2,6,4,0,0,1,3,26
1973-74,26,UTS,ABA,SF,1,NA,25:00,4,12,0.333,0,0,NA,0,0,NA,6,7,0,1,1,1,1,8
Career,NA,,ABA,,3,NA,95,20,40,0.5,0,0,NA,9,11,0.818,10,22,7,1,1,4,6,49
