Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,22,LAS,ABA,PF,12,NA,237,50,97,0.515,0,2,0,50,95,0.526,0.515,15,31,0.484,NA,NA,64,23,NA,NA,17,30,115
1970-71,23,UTS,ABA,SF,17,NA,691,139,271,0.513,0,2,0,139,269,0.517,0.513,81,116,0.698,57,163,220,82,NA,NA,49,65,359
1971-72,24,UTS,ABA,SF,11,NA,458,112,199,0.563,0,1,0,112,198,0.566,0.563,54,80,0.675,NA,NA,128,33,NA,NA,38,44,278
1972-73,25,UTS,ABA,SF,10,NA,414,92,181,0.508,1,3,0.333,91,178,0.511,0.511,65,83,0.783,27,56,83,38,NA,NA,35,33,250
1973-74,26,UTS,ABA,SF,18,NA,792,171,372,0.46,1,2,0.5,170,370,0.459,0.461,77,101,0.762,38,111,149,48,25,10,51,51,420
1976-77,29,DEN,NBA,SF,6,NA,106,14,41,0.341,NA,NA,NA,14,41,0.341,0.341,17,25,0.68,6,22,28,3,0,1,NA,16,45
Career,NA,,TOT,,74,NA,2698,578,1161,0.498,2,10,0.2,576,1151,0.5,0.499,309,436,0.709,128,352,672,227,25,11,190,239,1467
,NA,,ABA,,68,NA,2592,564,1120,0.504,2,10,0.2,562,1110,0.506,0.504,292,411,0.71,122,330,644,224,25,10,190,223,1422
,NA,,NBA,,6,NA,106,14,41,0.341,NA,NA,NA,14,41,0.341,0.341,17,25,0.68,6,22,28,3,0,1,NA,16,45
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"LAS,UTS",ABA,,68,NA,2592,564,1120,0.504,2,10,0.2,562,1110,0.506,0.504,292,411,0.71,122,330,644,224,25,10,190,223,1422
1 season,NA,DEN,NBA,,6,NA,106,14,41,0.341,NA,NA,NA,14,41,0.341,0.341,17,25,0.68,6,22,28,3,0,1,NA,16,45
