,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1976-77,19,MONTANA,15,,90,196,,,39,55,,147,,,,,,219,.459,,.709,,14.6,9.8,
1977-78,20,ETEXAS,24,,92,187,,,47,62,,136,,,,,,231,.492,,.758,,9.6,5.7,
1978-79,21,ETEXAS,30,,245,415,,,163,209,,295,,,,,,653,.590,,.780,,21.8,9.8,
Career,,,69,,427,798,,,249,326,,578,,,,,,1103,.535,,.764,,16.0,8.4,
