Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,23,TOT,ABA,SF,50,NA,665,6.1,15.3,0.397,0.1,0.4,0.25,6,14.8,0.401,1.9,3.2,0.61,3.3,3.1,6.4,4.1,NA,NA,3.1,5.3,14.2
1972-73,23,MMT,ABA,SF,7,NA,99,4,12.4,0.324,0.4,1.8,0.2,3.6,10.5,0.345,0.7,1.5,0.5,1.8,2.2,4,2.5,NA,NA,1.5,6.2,9.1
1972-73,23,KEN,ABA,SF,43,NA,566,6.4,15.8,0.407,0.1,0.2,0.333,6.4,15.6,0.408,2.2,3.5,0.618,3.6,3.2,6.8,4.4,NA,NA,3.4,5.2,15.1
1973-74,24,PHO,NBA,SF,28,NA,367,5.6,12.8,0.438,NA,NA,NA,5.6,12.8,0.438,3.8,5.5,0.696,3.2,4.6,7.8,3.6,2,1.2,NA,7.3,15
Career,NA,,TOT,,78,NA,1032,5.9,14.4,0.41,0.1,0.4,0.25,5.8,14.1,0.413,2.6,4,0.652,3.3,3.6,6.9,3.9,2,1.2,3.1,6,14.5
,NA,,ABA,,50,NA,665,6.1,15.3,0.397,0.1,0.4,0.25,6,14.8,0.401,1.9,3.2,0.61,3.3,3.1,6.4,4.1,NA,NA,3.1,5.3,14.2
,NA,,NBA,,28,NA,367,5.6,12.8,0.438,NA,NA,NA,5.6,12.8,0.438,3.8,5.5,0.696,3.2,4.6,7.8,3.6,2,1.2,NA,7.3,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,KEN,ABA,,43,NA,566,6.4,15.8,0.407,0.1,0.2,0.333,6.4,15.6,0.408,2.2,3.5,0.618,3.6,3.2,6.8,4.4,NA,NA,3.4,5.2,15.1
1 season,NA,PHO,NBA,,28,NA,367,5.6,12.8,0.438,NA,NA,NA,5.6,12.8,0.438,3.8,5.5,0.696,3.2,4.6,7.8,3.6,2,1.2,NA,7.3,15
1 season,NA,MMT,ABA,,7,NA,99,4,12.4,0.324,0.4,1.8,0.2,3.6,10.5,0.345,0.7,1.5,0.5,1.8,2.2,4,2.5,NA,NA,1.5,6.2,9.1
