Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,24,KEN,ABA,PF,18,184,7.8,0.42,0.023,0.372,NA,NA,13,3,15.2,12.2,NA,-0.1,0.2,0.1,0.037
Career,NA,,ABA,,18,184,7.8,0.42,0.023,0.372,NA,NA,13,3,15.2,12.2,NA,-0.1,0.2,0.1,0.037
