Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1982-83,22,SAS,NBA,SF,26,0,393,9,18.6,0.484,0,0.2,0,9,18.3,0.49,3.7,5.1,0.721,3.7,7.4,11.1,2.2,2.1,0.7,3.3,6.7,21.6,NA,104,105
1983-84,23,PHO,NBA,SF,50,0,586,7.8,16.4,0.478,0,0,NA,7.8,16.4,0.478,2.3,3.4,0.69,3.2,5.1,8.3,3.6,1.9,1,3.6,8.2,18,NA,98,108
1984-85,24,PHO,NBA,SF,21,11,418,9.5,19.6,0.486,0,0,NA,9.5,19.6,0.486,5,6.6,0.763,4.3,5.7,10,3.2,2.6,0.4,3.8,6.6,24.1,NA,104,105
1985-86,25,PHO,NBA,SF,82,5,1644,9.7,18.8,0.513,0.1,0.4,0.2,9.6,18.4,0.52,5.8,7.2,0.809,2.9,4.7,7.6,4.2,2.1,0.9,4,6.6,25.2,NA,109,107
1986-87,26,PHO,NBA,SF,82,4,1655,10.2,20.5,0.494,0.1,0.5,0.118,10.1,20,0.504,4.1,5.2,0.781,2.9,4.8,7.7,3.6,1.7,0.7,3,6,24.4,NA,107,111
1987-88,27,TOT,NBA,SF,59,16,883,8.4,16.6,0.505,0,0.1,0,8.4,16.5,0.507,3.2,4.2,0.776,2.1,3.9,6,3.1,1.7,0.5,2.7,7.2,20,NA,106,111
1987-88,27,PHO,NBA,SF,35,5,466,8.3,17.4,0.48,0,0.1,0,8.3,17.3,0.482,4,5.4,0.736,2.8,3.5,6.3,3.1,1.8,0.4,2.7,7.4,20.7,NA,105,113
1987-88,27,CLE,NBA,SF,24,11,417,8.4,15.6,0.538,0,0,NA,8.4,15.6,0.538,2.4,2.7,0.87,1.2,4.4,5.6,3.1,1.5,0.6,2.7,6.9,19.2,NA,107,108
1988-89,28,CLE,NBA,SF,82,82,2102,7.7,17.1,0.453,0.1,0.2,0.3,7.7,16.8,0.455,2.3,3.1,0.719,2.3,4.9,7.2,3.1,2.1,0.7,2.4,5.4,17.8,NA,99,104
1989-90,29,IND,NBA,SF,82,13,1531,7.3,15.5,0.47,0.2,0.5,0.357,7.1,15,0.473,1.8,2.4,0.733,2.5,4.9,7.4,2.9,1.4,0.7,2.6,7.1,16.5,NA,100,112
1990-91,30,IND,NBA,SF,80,7,1357,7.3,17.6,0.417,0.1,0.7,0.2,7.2,16.9,0.426,1.7,2,0.825,2.6,4,6.6,3.8,1.3,0.9,2.3,7,16.5,NA,97,114
1991-92,31,TOT,NBA,SF,31,20,633,7.3,12.8,0.571,0.1,0.2,0.333,7.2,12.5,0.576,2.9,3.7,0.766,2.1,5.5,7.6,4.2,1.9,0.8,1.7,6.6,17.6,NA,122,109
1991-92,31,IND,NBA,SF,10,0,81,6.6,13.2,0.5,0,0,NA,6.6,13.2,0.5,3,3.6,0.833,0,4.8,4.8,6.6,1.2,0.6,3.6,4.8,16.2,NA,102,112
1991-92,31,CLE,NBA,SF,21,20,552,7.4,12.7,0.583,0.1,0.3,0.333,7.3,12.5,0.588,2.8,3.8,0.756,2.5,5.6,8.1,3.8,2,0.8,1.5,6.9,17.8,NA,126,108
1992-93,32,CLE,NBA,SF,53,51,1189,8.4,16.9,0.497,0,0.2,0.25,8.3,16.7,0.5,2.5,3.3,0.756,2.2,5,7.2,3.2,1.7,1.3,2.4,6.4,19.3,NA,104,107
Career,NA,,NBA,,648,209,12391,8.4,17.5,0.482,0.1,0.3,0.221,8.4,17.2,0.487,3.1,4.1,0.769,2.6,4.8,7.5,3.4,1.8,0.8,2.8,6.5,20.1,NA,104,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHO,NBA,,270,25,4769,9.5,19.1,0.497,0,0.3,0.152,9.4,18.7,0.503,4.5,5.8,0.781,3,4.8,7.8,3.7,2,0.7,3.5,6.6,23.5,NA,106,109
4 seasons,NA,CLE,NBA,,180,164,4260,7.9,16.3,0.486,0.1,0.2,0.294,7.9,16.1,0.489,2.4,3.2,0.747,2.2,5,7.1,3.2,1.9,0.9,2.3,6,18.3,NA,104,106
3 seasons,NA,IND,NBA,,172,20,2969,7.3,16.4,0.444,0.1,0.6,0.265,7.1,15.8,0.451,1.8,2.3,0.775,2.5,4.5,7,3.4,1.4,0.8,2.5,7,16.5,NA,99,113
1 season,NA,SAS,NBA,,26,0,393,9,18.6,0.484,0,0.2,0,9,18.3,0.49,3.7,5.1,0.721,3.7,7.4,11.1,2.2,2.1,0.7,3.3,6.7,21.6,NA,104,105
