Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1982-83,22,SAS,NBA,SF,6,NA,25,12.4,23.1,0.538,0,0,NA,12.4,23.1,0.538,0,0,NA,3.6,12.4,16,7.1,0,0,0,5.3,24.9,NA,128,107
1983-84,23,PHO,NBA,SF,15,NA,152,7.1,14.8,0.478,0,0,NA,7.1,14.8,0.478,5.2,5.5,0.941,3.2,3.2,6.5,2.3,1.9,1.3,4.5,10,19.4,NA,101,111
1984-85,24,PHO,NBA,SF,3,3,91,10.6,17.8,0.595,0,0,NA,10.6,17.8,0.595,3.9,4.8,0.8,3.9,3.4,7.2,4.8,2.4,0,4.3,3.9,25.1,NA,113,124
1987-88,27,CLE,NBA,SF,5,5,134,10.8,20,0.538,0,0.4,0,10.8,19.7,0.549,3.1,3.9,0.8,4.2,5.4,9.6,2.7,1.2,0.8,4.2,8.1,24.7,NA,105,111
1988-89,28,CLE,NBA,SF,5,3,87,9.2,18.3,0.5,0,0,NA,9.2,18.3,0.5,1.8,3.1,0.6,3.7,6.1,9.8,2.4,1.2,0.6,6.1,6.7,20.1,NA,85,108
1989-90,29,IND,NBA,SF,3,0,24,11.3,24.8,0.455,2.3,2.3,1,9,22.6,0.4,0,0,NA,11.3,2.3,13.5,4.5,0,0,4.5,9,24.8,NA,106,122
1990-91,30,IND,NBA,SF,5,0,41,6.9,11.5,0.6,1.2,2.3,0.5,5.8,9.2,0.625,2.3,4.6,0.5,0,4.6,4.6,4.6,4.6,2.3,1.2,10.4,17.3,NA,126,109
1991-92,31,CLE,NBA,SF,17,17,418,7,14.4,0.487,0.1,0.4,0.333,6.9,14,0.491,2.1,2.6,0.81,2.5,4.4,6.9,4.6,1.9,1.5,2.9,7.8,16.3,NA,104,110
1992-93,32,CLE,NBA,SF,8,7,145,7.4,17.8,0.417,0,0.7,0,7.4,17.1,0.435,2.2,3.7,0.6,3,3.7,6.7,3.7,3,0.4,1.1,6.3,17.1,NA,101,108
Career,NA,,NBA,,67,35,1117,8.2,16.5,0.5,0.1,0.4,0.333,8.1,16.1,0.504,2.7,3.5,0.779,3.2,4.5,7.7,3.9,2,1,3.3,7.6,19.4,NA,104,111
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CLE,NBA,,35,32,784,8,16.4,0.486,0.1,0.4,0.167,7.9,16,0.494,2.3,3.1,0.739,3,4.6,7.6,3.9,1.9,1.1,3.2,7.4,18.3,NA,101,110
2 seasons,NA,PHO,NBA,,18,3,243,8.5,16.1,0.53,0,0,NA,8.5,16.1,0.53,4.6,5.2,0.889,3.5,3.3,6.8,3.3,2.1,0.8,4.4,7.5,21.7,NA,106,116
2 seasons,NA,IND,NBA,,8,0,65,8.4,16,0.524,1.5,2.3,0.667,6.9,13.7,0.5,1.5,3,0.5,3.8,3.8,7.6,4.6,3,1.5,2.3,9.9,19.8,NA,116,114
1 season,NA,SAS,NBA,,6,NA,25,12.4,23.1,0.538,0,0,NA,12.4,23.1,0.538,0,0,NA,3.6,12.4,16,7.1,0,0,0,5.3,24.9,NA,128,107
